Symbol,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,index,sector,sector_risk_trend_factor,index,Sector
MNRO,65.30000305175781,65.30000305175781,65.30000305175781,-7.173170950367913,10.509998321533203,1.4559760746202226,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
DEA,23.645000457763672,23.649999618530273,23.649999618530273,-7.175234586123055,2.1399993896484375,1.283944632678419,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
EFX,242.1300048828125,300.1099853515625,300.1099853515625,-7.176003172887043,44.089996337890625,1.0710541954333546,VIS,SPY,-4.796058856279677,SP500,Industrials
CCOI,80.0,80.5,80.5,-7.177653633189824,8.950000762939453,0.76578938256894,VOX,SLY,-9.214648609430018,SP600,Communication Services
CYH,16.65999984741211,16.65999984741211,16.65999984741211,-7.179584733385356,5.289999485015869,1.4563353145186388,VHT,SLY,-3.4557028891925015,SP600,Healthcare
THO,128.8699951171875,128.8699951171875,128.8699951171875,-7.185090317139663,23.339996337890625,1.3851298763679811,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
INTU,482.20001220703125,716.8599853515625,716.8599853515625,-7.189924357077157,108.99002075195312,1.5485880827566854,VGT,SPY,-4.675845515129833,SP500,Technology
SPWR,34.61000061035156,34.61000061035156,34.61000061035156,-7.206657255140152,7.210000038146973,0.5177329666674146,VGT,MDYG,-4.675845515129833,SP400,Technology
NKE,147.9499969482422,179.10000610351562,179.10000610351562,-7.207283858990215,24.98999786376953,0.9700248694821741,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
IEX,235.75999450683594,240.3300018310547,240.3300018310547,-7.21252756931987,26.020004272460938,0.8178134124467809,VIS,SPY,-4.796058856279677,SP500,Industrials
DECK,353.7099914550781,451.489990234375,451.489990234375,-7.215117801017222,66.80001831054688,0.9544872385049405,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
WNC,20.549999237060547,21.6299991607666,21.6299991607666,-7.217251571658263,3.130000114440918,0.664379630551354,VIS,SLY,-4.796058856279677,SP600,Industrials
HZO,61.060001373291016,61.060001373291016,61.060001373291016,-7.218749755527864,10.240001678466797,0.9206076087993832,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
LNW,79.16999816894531,90.19999694824219,90.19999694824219,-7.224234886256009,16.009998321533203,0.6631675141551006,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
OPI,30.489999771118164,30.489999771118164,30.489999771118164,-7.224358796707623,4.680000305175781,1.2116791085793495,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
CTRE,24.579999923706055,24.579999923706055,24.579999923706055,-7.244897032386644,2.940000534057617,0.973062999707303,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
THRY,36.540000915527344,42.9900016784668,42.9900016784668,-7.247525572501373,7.069999694824219,1.66171610381574,VOX,SLY,-9.214648609430018,SP600,Communication Services
GPMT,15.420000076293945,15.420000076293945,15.420000076293945,-7.2564125449785974,2.339999198913574,1.064532496737805,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
TKR,81.9000015258789,81.9000015258789,81.9000015258789,-7.269828700339048,11.599998474121094,0.7987975667427852,VIS,MDYG,-4.796058856279677,SP400,Industrials
GE,115.36000061035156,116.16999816894531,116.16999816894531,-7.271627800640147,20.69000244140625,0.6955440609742003,VIS,SPY,-4.796058856279677,SP500,Industrials
VREX,27.799999237060547,32.650001525878906,32.650001525878906,-7.301844063267719,4.340000152587891,0.8130929413165068,VHT,SLY,-3.4557028891925015,SP600,Healthcare
NWBI,15.149999618530273,15.149999618530273,15.149999618530273,-7.301883685967768,1.0600004196166992,1.3548938526799699,VFH,SLY,-5.109939700201536,SP600,Financial Services
LEA,195.42999267578125,195.42999267578125,195.42999267578125,-7.341613701800252,27.37000274658203,1.167632516224949,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
ORCL,85.02999877929688,106.33999633789062,106.33999633789062,-7.34445050468521,12.890003204345703,0.8945839390189917,VGT,SPY,-4.675845515129833,SP500,Technology
XNCR,43.61000061035156,43.61000061035156,43.61000061035156,-7.348066166376993,8.145000457763672,1.2883233167943582,VHT,SLY,-3.4557028891925015,SP600,Healthcare
EBAY,67.41999816894531,81.19000244140625,81.19000244140625,-7.367930659350021,13.970001220703125,1.0527361650212126,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
TTEC,113.1500015258789,113.37000274658203,113.37000274658203,-7.3689126669498375,19.299999237060547,0.7638116965307331,VGT,SLY,-4.675845515129833,SP600,Technology
FCF,15.6899995803833,17.6299991607666,17.6299991607666,-7.370625770275245,1.4300003051757812,0.8517628585643163,VFH,SLY,-5.109939700201536,SP600,Financial Services
CIR,36.47999954223633,36.47999954223633,36.47999954223633,-7.389021160302977,8.380000114440918,0.9617510560466576,VIS,SLY,-4.796058856279677,SP600,Industrials
IVZ,27.700000762939453,27.700000762939453,27.700000762939453,-7.4102000432219555,4.510000228881836,0.7716833967114897,VFH,SPY,-5.109939700201536,SP500,Financial Services
AMKR,27.5,29.5,29.5,-7.432489713797093,4.739999771118164,0.6993587243057444,VGT,MDYG,-4.675845515129833,SP400,Technology
KEYS,155.5,209.0800018310547,209.0800018310547,-7.432715272858887,22.06999969482422,0.8202305558803323,VGT,SPY,-4.675845515129833,SP500,Technology
OSK,126.38999938964844,126.38999938964844,126.38999938964844,-7.4460330186007395,17.509994506835938,0.8535418597027867,VIS,MDYG,-4.796058856279677,SP400,Industrials
LNN,179.10000610351562,179.27000427246094,179.27000427246094,-7.455628938176869,23.44001007080078,1.1307191910405878,VIS,SLY,-4.796058856279677,SP600,Industrials
PRG,50.790000915527344,50.790000915527344,50.790000915527344,-7.45899279509375,13.90000057220459,1.489142487469018,VIS,SLY,-4.796058856279677,SP600,Industrials
BR,167.5399932861328,185.39999389648438,185.39999389648438,-7.466887495945425,17.970001220703125,0.8445354502987575,VGT,SPY,-4.675845515129833,SP500,Technology
MAC,22.8799991607666,22.8799991607666,22.8799991607666,-7.494622251884489,5.580000877380371,0.6124048736303459,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
ELY,34.79999923706055,34.79999923706055,34.79999923706055,-7.50539632204144,5.559999465942383,0.8367661667936306,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
CEVA,52.0,52.0,52.0,-7.506058207774745,7.429998397827148,0.7636409538490402,VGT,SLY,-4.675845515129833,SP600,Technology
JBT,151.63999938964844,177.55999755859375,177.55999755859375,-7.507413207777207,24.279998779296875,0.8387852731426977,VIS,SLY,-4.796058856279677,SP600,Industrials
ASTE,75.0,75.0,75.0,-7.5544420760912985,12.949996948242188,0.8194694569975336,VIS,SLY,-4.796058856279677,SP600,Industrials
RAMP,58.7400016784668,58.7400016784668,58.7400016784668,-7.570388568254066,12.360000610351562,2.714539855345683,VGT,SLY,-4.675845515129833,SP600,Technology
GNL,18.8799991607666,18.8799991607666,18.8799991607666,-7.576744625489812,2.1499996185302734,0.9145716565642502,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
DFIN,35.20000076293945,52.33000183105469,52.33000183105469,-7.577237419703327,7.379999160766602,1.0294674977478,VFH,SLY,-5.109939700201536,SP600,Financial Services
GS,393.260009765625,426.1600036621094,426.1600036621094,-7.584835541226834,51.57000732421875,0.8690966509726442,VFH,SPY,-5.109939700201536,SP500,Financial Services
SYNH,90.0999984741211,104.18000030517578,104.18000030517578,-7.587505859173721,13.770004272460938,0.6853485508468002,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
FFBC,26.6200008392334,26.829999923706055,26.829999923706055,-7.603635614568537,2.75,0.9724035670827429,VFH,SLY,-5.109939700201536,SP600,Financial Services
PIPR,131.58999633789062,193.60000610351562,193.60000610351562,-7.610716037115361,23.709991455078125,1.150717201113736,VFH,SLY,-5.109939700201536,SP600,Financial Services
LVS,53.869998931884766,53.869998931884766,53.869998931884766,-7.623853758844182,8.719999313354492,0.923904895844507,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
ARR,11.649999618530273,11.649999618530273,11.649999618530273,-7.6250002207579595,2.1599998474121094,2.2773050216090374,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
FSS,43.77000045776367,48.880001068115234,48.880001068115234,-7.625261520114046,4.829998016357422,1.2019523357501505,VIS,SLY,-4.796058856279677,SP600,Industrials
PGNY,66.61000061035156,68.31999969482422,68.31999969482422,-7.630110769203862,16.14000129699707,1.1171901882906445,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
ILMN,526.0,526.0,526.0,-7.632153314989867,134.72999572753906,1.5757707890564248,VHT,SPY,-3.4557028891925015,SP500,Healthcare
CNK,23.3700008392334,23.3700008392334,23.3700008392334,-7.637839066677561,3.6999998092651367,0.3829161856064061,VOX,SLY,-9.214648609430018,SP600,Communication Services
MLAB,307.9700012207031,333.4200134277344,333.4200134277344,-7.653978002958466,53.31999206542969,1.2717577703755922,VGT,SLY,-4.675845515129833,SP600,Technology
AMSF,64.9000015258789,64.9000015258789,64.9000015258789,-7.663946387644117,6.130001068115234,1.0504681398286901,VFH,SLY,-5.109939700201536,SP600,Financial Services
TRIP,42.619998931884766,42.619998931884766,42.619998931884766,-7.665594353757364,9.329999923706055,0.9053677194323904,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
NVDA,193.75,346.4700012207031,346.4700012207031,-7.683556428938028,50.720001220703125,1.352004426528552,VGT,SPY,-4.675845515129833,SP500,Technology
AZZ,56.7400016784668,58.59000015258789,58.59000015258789,-7.697817245159585,6.420001983642578,0.7571588453770446,VIS,SLY,-4.796058856279677,SP600,Industrials
MYGN,33.970001220703125,36.95000076293945,36.95000076293945,-7.726403473409967,7.309999465942383,0.8728857635080737,VHT,SLY,-3.4557028891925015,SP600,Healthcare
UAA,26.450000762939453,27.280000686645508,27.280000686645508,-7.727273121353026,7.039999961853027,1.6908833191682062,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
NMIH,26.81999969482422,27.25,27.25,-7.736283348095719,4.338000297546387,1.0521136487944536,VFH,SLY,-5.109939700201536,SP600,Financial Services
SWK,210.9199981689453,210.9199981689453,210.9199981689453,-7.742787949595442,41.95000457763672,1.5546724828792335,VIS,SPY,-4.796058856279677,SP500,Industrials
ECL,230.0,238.92999267578125,238.92999267578125,-7.784081098632872,33.66999816894531,0.9513961296582372,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
PACW,46.75,51.810001373291016,51.810001373291016,-7.785242835101517,9.079999923706055,1.592682100731494,VFH,MDYG,-5.109939700201536,SP400,Financial Services
DCI,65.47000122070312,69.3499984741211,69.3499984741211,-7.785449870836524,8.110000610351562,1.0163940988885973,VIS,MDYG,-4.796058856279677,SP400,Industrials
SAIA,249.3000030517578,365.5,365.5,-7.787029770258905,58.600006103515625,1.7018370470563464,VIS,MDYG,-4.796058856279677,SP400,Industrials
AMCX,68.0,68.0,68.0,-7.789028021958308,15.30999755859375,0.5849035624797164,VOX,SLY,-9.214648609430018,SP600,Communication Services
JPM,167.44000244140625,172.9600067138672,172.9600067138672,-7.794646586436093,21.279991149902344,0.9602440470057017,VFH,SPY,-5.109939700201536,SP500,Financial Services
SRDX,59.75,62.27000045776367,62.27000045776367,-7.801211156777131,9.90999984741211,0.718444780806309,VHT,SLY,-3.4557028891925015,SP600,Healthcare
GNRC,407.70001220703125,524.3099975585938,524.3099975585938,-7.8145421599832545,101.91000366210938,1.434123917396878,VIS,SPY,-4.796058856279677,SP500,Industrials
LSCC,58.380001068115234,85.44999694824219,85.44999694824219,-7.827458887608673,10.779998779296875,1.2854193978642685,VGT,MDYG,-4.675845515129833,SP400,Technology
HD,345.69000244140625,420.6099853515625,420.6099853515625,-7.8483352350258295,48.329986572265625,1.1477910818397874,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
AMG,176.83999633789062,191.6199951171875,191.6199951171875,-7.862998360910629,26.349998474121094,0.8494217824963465,VFH,MDYG,-5.109939700201536,SP400,Financial Services
CHCT,50.7599983215332,50.7599983215332,50.7599983215332,-7.871558461102342,6.540000915527344,0.7172334411304947,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
CFFN,12.789999961853027,12.789999961853027,12.789999961853027,-7.890753049752926,1.1900005340576172,1.0650000969164473,VFH,SLY,-5.109939700201536,SP600,Financial Services
CFG,51.13999938964844,57.0,57.0,-7.903698206107562,7.165000915527344,1.102976395098189,VFH,SPY,-5.109939700201536,SP500,Financial Services
RUN,60.599998474121094,60.599998474121094,60.599998474121094,-7.917613240359118,14.079999923706055,1.2390711285126466,VGT,MDYG,-4.675845515129833,SP400,Technology
MCS,22.520000457763672,22.520000457763672,22.520000457763672,-7.927871248306837,3.049999237060547,0.40894676722609336,VOX,SLY,-9.214648609430018,SP600,Communication Services
CARR,47.132999420166016,58.88999938964844,58.88999938964844,-7.94204592310397,7.539997100830078,0.8637215658846124,VIS,SPY,-4.796058856279677,SP500,Industrials
UFI,25.700000762939453,25.700000762939453,25.700000762939453,-7.944690271088227,4.520000457763672,1.0224829975448513,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
FSLR,112.5,123.12999725341797,123.12999725341797,-7.962809855474997,19.360000610351562,0.7550778956398271,VGT,MDYG,-4.675845515129833,SP400,Technology
MD,34.189998626708984,35.66999816894531,35.66999816894531,-7.964050223100545,6.120000839233398,0.8695883676789947,VHT,SLY,-3.4557028891925015,SP600,Healthcare
TEX,53.81999969482422,53.81999969482422,53.81999969482422,-7.9696322172915215,9.55000114440918,1.098473835564132,VIS,MDYG,-4.796058856279677,SP400,Industrials
F,16.450000762939453,25.8700008392334,25.8700008392334,-7.974055789488126,4.2400007247924805,0.7316762852635765,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
ANSS,413.19000244140625,413.8900146484375,413.8900146484375,-7.976443857682598,67.06999206542969,1.2491365856116534,VGT,SPY,-4.675845515129833,SP500,Technology
MSCI,525.780029296875,679.8499755859375,679.8499755859375,-8.000116950181718,85.58999633789062,1.1085846107908934,VFH,SPY,-5.109939700201536,SP500,Financial Services
CHUY,39.36000061035156,39.36000061035156,39.36000061035156,-8.003952408260051,7.590000152587891,0.9139030142904416,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
EPAC,28.260000228881836,28.260000228881836,28.260000228881836,-8.010389351744282,3.8500003814697266,1.2552017302234117,VIS,SLY,-4.796058856279677,SP600,Industrials
CARA,18.93000030517578,18.93000030517578,18.93000030517578,-8.012657792345522,3.950000286102295,0.6444935560576982,VHT,SLY,-3.4557028891925015,SP600,Healthcare
DHI,106.88999938964844,110.44999694824219,110.44999694824219,-8.043040831975054,17.889999389648438,1.3335483819391658,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
LEG,52.439998626708984,52.439998626708984,52.439998626708984,-8.061928876093845,6.620002746582031,1.0166558108710326,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
IBP,140.5800018310547,141.42999267578125,141.42999267578125,-8.064514242227336,23.87000274658203,1.126451200071213,VIS,SLY,-4.796058856279677,SP600,Industrials
AZTA,108.72000122070312,124.79000091552734,124.79000091552734,-8.072187210882495,17.87000274658203,0.7091130650568325,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
CPRT,132.60000610351562,161.1199951171875,161.1199951171875,-8.08023375198218,16.95000457763672,1.1125050506308085,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
BFH,87.35833740234375,87.35833740234375,87.35833740234375,-8.09712074498795,16.31999969482422,0.7193615579783991,VFH,MDYG,-5.109939700201536,SP400,Financial Services
RLGY,19.489999771118164,21.030000686645508,21.030000686645508,-8.104879766075287,4.09999942779541,0.9895622794802706,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
CMCSA,59.11000061035156,61.79999923706055,61.79999923706055,-8.114598791720677,8.289997100830078,1.299906653607844,VOX,SPY,-9.214648609430018,SP500,Communication Services
EVR,151.10000610351562,164.6300048828125,164.6300048828125,-8.12125047047933,24.0,0.9250630978629337,VFH,MDYG,-5.109939700201536,SP400,Financial Services
BSIG,24.25,31.170000076293945,31.170000076293945,-8.146737812146908,3.6800003051757812,0.5905047066841218,VFH,SLY,-5.109939700201536,SP600,Financial Services
PNFP,96.5199966430664,111.30999755859375,111.30999755859375,-8.152119468617277,12.950004577636719,1.0784040162740671,VFH,MDYG,-5.109939700201536,SP400,Financial Services
CARS,15.710000038146973,19.09000015258789,19.09000015258789,-8.162754760909797,3.1949996948242188,0.7873610414391429,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
GVA,42.41999816894531,44.310001373291016,44.310001373291016,-8.165458042997201,5.499998092651367,0.9141861503764325,VIS,SLY,-4.796058856279677,SP600,Industrials
BK,52.900001525878906,64.62999725341797,64.62999725341797,-8.214283768011953,6.720001220703125,0.8801647293552587,VFH,SPY,-5.109939700201536,SP500,Financial Services
CWT,61.97999954223633,72.08000183105469,72.08000183105469,-8.214387057792393,7.090000152587891,1.063114767353672,VPU,SLY,-2.1994881217580775,SP600,Utilities
VVI,50.91999816894531,52.72999954223633,52.72999954223633,-8.219431926601226,9.15999984741211,0.5570274647043626,VIS,SLY,-4.796058856279677,SP600,Industrials
VSAT,61.349998474121094,68.76000213623047,68.76000213623047,-8.252344474336176,12.799999237060547,0.9134188880728576,VGT,MDYG,-4.675845515129833,SP400,Technology
BEN,35.939998626708984,38.27000045776367,38.27000045776367,-8.286307293669976,4.819999694824219,0.8383120037133258,VFH,SPY,-5.109939700201536,SP500,Financial Services
FBNC,48.83000183105469,50.91999816894531,50.91999816894531,-8.312961207365472,5.400001525878906,0.7604670480862777,VFH,SLY,-5.109939700201536,SP600,Financial Services
AEIS,114.7300033569336,114.7300033569336,114.7300033569336,-8.3254940034437,15.299995422363281,0.6857052616747182,VIS,SLY,-4.796058856279677,SP600,Industrials
OSUR,13.569999694824219,13.569999694824219,13.569999694824219,-8.36434111822383,3.869999885559082,2.0166695197647617,VHT,SLY,-3.4557028891925015,SP600,Healthcare
TT,189.92999267578125,207.05999755859375,207.05999755859375,-8.391301884017748,27.600006103515625,0.988231730936593,error,SPY,error,SP500,error
GBCI,60.689998626708984,60.689998626708984,60.689998626708984,-8.393816885035212,4.849998474121094,0.9073465778564421,VFH,MDYG,-5.109939700201536,SP400,Financial Services
ZBRA,518.6599731445312,615.0,615.0,-8.400252392939905,102.510009765625,1.5035231647886853,VGT,SPY,-4.675845515129833,SP500,Technology
SMG,197.9600067138672,197.9600067138672,197.9600067138672,-8.406912864055268,43.400001525878906,1.7335403603232544,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
MMM,203.2100067138672,203.2100067138672,203.2100067138672,-8.465690668963132,25.94000244140625,1.1516612822966705,VIS,SPY,-4.796058856279677,SP500,Industrials
TPX,41.040000915527344,50.5099983215332,50.5099983215332,-8.475675634435705,9.25,1.1731216487876512,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
RNST,42.15999984741211,42.15999984741211,42.15999984741211,-8.47854109927136,4.659999847412109,0.9405082204545833,VFH,SLY,-5.109939700201536,SP600,Financial Services
TTC,115.68000030517578,115.68000030517578,115.68000030517578,-8.506096019741314,14.760002136230469,1.2638578221273322,VIS,MDYG,-4.796058856279677,SP400,Industrials
SHAK,111.48999786376953,111.48999786376953,111.48999786376953,-8.52806840444981,25.402000427246094,0.8661073952294096,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
GCI,6.329999923706055,7.050000190734863,7.050000190734863,-8.54198706824615,1.309999704360962,0.5566008829686331,VOX,SLY,-9.214648609430018,SP600,Communication Services
ADBE,579.7999877929688,699.5399780273438,699.5399780273438,-8.565062804827006,103.89999389648438,1.3928736764249467,VGT,SPY,-4.675845515129833,SP500,Technology
EBS,68.02999877929688,68.02999877929688,68.02999877929688,-8.576470162546771,13.600000381469727,1.291158283594042,VHT,SLY,-3.4557028891925015,SP600,Healthcare
TOL,68.87999725341797,75.61000061035156,75.61000061035156,-8.595608247005305,10.930000305175781,1.1511682658656714,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
FOSL,20.0,20.0,20.0,-8.599190091130916,4.940000057220459,0.5692748859978993,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
SMTC,83.94000244140625,94.91999816894531,94.91999816894531,-8.6003209178573,12.310005187988281,1.1618516890338622,VGT,MDYG,-4.675845515129833,SP400,Technology
BOOM,59.7400016784668,59.7400016784668,59.7400016784668,-8.611790650728125,13.90999984741211,1.009633490603211,VDE,SLY,0.398770805657576,SP600,Energy
WING,172.8699951171875,187.35000610351562,187.35000610351562,-8.611804091105116,37.292999267578125,1.3901987772137059,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
PBI,9.920000076293945,9.920000076293945,9.920000076293945,-8.62844102016037,2.179999828338623,0.7408117046502435,VIS,SLY,-4.796058856279677,SP600,Industrials
BBBY,39.29999923706055,39.29999923706055,39.29999923706055,-8.654866958637289,11.300000190734863,0.6804114898554774,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
WWW,38.06999969482422,38.06999969482422,38.06999969482422,-8.66355083544543,6.420000076293945,1.3656937792705115,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
ENOV,86.50602722167969,94.09638977050781,94.09638977050781,-8.671424030122527,12.360000610351562,0.5863933820461237,VIS,MDYG,-4.796058856279677,SP400,Industrials
BRKR,75.81999969482422,92.3499984741211,92.3499984741211,-8.713012613109571,8.990001678466797,0.9932894074886229,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
MKSI,181.02999877929688,181.02999877929688,181.02999877929688,-8.720879955842067,26.8699951171875,1.2398691154649402,VGT,MDYG,-4.675845515129833,SP400,Technology
MLKN,49.310001373291016,49.310001373291016,49.310001373291016,-8.732558663909636,7.739999771118164,0.5751060682056279,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
BLK,890.0,973.1599731445312,973.1599731445312,-8.738553628447532,113.60003662109375,1.5610654980065206,VFH,SPY,-5.109939700201536,SP500,Financial Services
USNA,103.94999694824219,103.94999694824219,103.94999694824219,-8.749998445096352,11.040000915527344,0.709717307763605,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
COLB,40.779998779296875,40.779998779296875,40.779998779296875,-8.752291880295516,4.3600006103515625,1.7156733448999206,VFH,SLY,-5.109939700201536,SP600,Financial Services
CHRS,19.31999969482422,19.31999969482422,19.31999969482422,-8.846512096749601,4.299999713897705,1.19834107777794,VHT,SLY,-3.4557028891925015,SP600,Healthcare
STT,89.27999877929688,104.87000274658203,104.87000274658203,-8.857612596348567,12.150001525878906,1.3467419603866542,VFH,SPY,-5.109939700201536,SP500,Financial Services
LGIH,175.89999389648438,175.89999389648438,175.89999389648438,-8.878571368561307,33.599998474121094,1.2183975820291573,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
CAMP,14.40999984741211,14.40999984741211,14.40999984741211,-8.890510019061303,2.7400002479553223,1.2713193887798793,VGT,SLY,-4.675845515129833,SP600,Technology
MED,295.3800048828125,295.3800048828125,295.3800048828125,-8.898161039778385,39.18000793457031,0.7862790851404291,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
ALRM,94.44999694824219,94.44999694824219,94.44999694824219,-8.901381837621292,11.560001373291016,0.7688625212658255,VGT,SLY,-4.675845515129833,SP600,Technology
RGR,90.73999786376953,92.48999786376953,92.48999786376953,-8.905530047555295,9.949996948242188,0.5753745201288153,VIS,SLY,-4.796058856279677,SP600,Industrials
A,148.05999755859375,179.57000732421875,179.57000732421875,-8.920260895730499,18.55999755859375,1.0921601723734837,VHT,SPY,-3.4557028891925015,SP500,Healthcare
ANIP,40.0,60.22999954223633,60.22999954223633,-8.929914723971178,9.560001373291016,1.0354431817464775,VHT,SLY,-3.4557028891925015,SP600,Healthcare
AX,54.36000061035156,62.439998626708984,62.439998626708984,-8.94024230768694,8.200000762939453,1.142025237310424,VFH,SLY,-5.109939700201536,SP600,Financial Services
ICHR,55.0,55.0,55.0,-8.98728784536091,9.440000534057617,0.6534199252288787,VGT,SLY,-4.675845515129833,SP600,Technology
CDMO,25.139999389648438,34.5099983215332,34.5099983215332,-8.987608986818197,5.65000057220459,1.0258984488776808,VHT,SLY,-3.4557028891925015,SP600,Healthcare
AMWD,85.41000366210938,85.41000366210938,85.41000366210938,-9.01237220435767,14.549999237060547,1.102415477144055,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
ITT,101.31999969482422,105.54000091552734,105.54000091552734,-9.015151708734804,12.540000915527344,1.4455877083752748,VIS,MDYG,-4.796058856279677,SP400,Industrials
URBN,41.95000076293945,42.099998474121094,42.099998474121094,-9.036885309975434,7.319999694824219,2.0829454160761425,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
C,74.63999938964844,74.63999938964844,74.63999938964844,-9.044069459399115,8.849998474121094,1.0083398809859803,VFH,SPY,-5.109939700201536,SP500,Financial Services
FFIN,52.4900016784668,55.0,55.0,-9.054373904199947,5.149997711181641,1.0626400762049122,VFH,MDYG,-5.109939700201536,SP400,Financial Services
COLL,25.65999984741211,25.65999984741211,25.65999984741211,-9.065625611878968,3.1999998092651367,0.8856798496637002,VHT,SLY,-3.4557028891925015,SP600,Healthcare
TWO,8.119999885559082,8.119999885559082,8.119999885559082,-9.13043781129184,1.1499996185302734,0.8044877431318146,error,SLY,error,SP600,error
MSA,167.5500030517578,167.5500030517578,167.5500030517578,-9.138544660191544,16.889999389648438,1.2495902359861817,VIS,MDYG,-4.796058856279677,SP400,Industrials
TFC,62.689998626708984,68.94999694824219,68.94999694824219,-9.14461458646334,6.5,1.2544817187574873,VFH,SPY,-5.109939700201536,SP500,Financial Services
APTV,160.13999938964844,180.80999755859375,180.80999755859375,-9.169664208617824,27.230003356933594,1.20343754802661,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
NFBK,17.25,18.40999984741211,18.40999984741211,-9.210226096644043,1.760000228881836,0.8416434753238548,VFH,SLY,-5.109939700201536,SP600,Financial Services
LZB,39.9900016784668,39.9900016784668,39.9900016784668,-9.229946662242252,5.6100006103515625,1.4299896822779712,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
WTS,144.13999938964844,212.0,212.0,-9.24316959121072,22.330001831054688,0.8395279672049251,VIS,MDYG,-4.796058856279677,SP400,Industrials
SKYW,53.04999923706055,53.04999923706055,53.04999923706055,-9.282692186014183,10.399999618530273,1.0818685834767288,VIS,SLY,-4.796058856279677,SP600,Industrials
FARO,83.38999938964844,83.38999938964844,83.38999938964844,-9.373223174151446,16.8799991607666,1.7197243652765628,VGT,SLY,-4.675845515129833,SP600,Technology
META,343.4200134277344,384.3299865722656,384.3299865722656,-9.379920389899677,68.33000183105469,1.2859893307631676,error,SPY,error,SP500,error
FRC,197.3800048828125,222.86000061035156,222.86000061035156,-9.380496486680537,24.100006103515625,1.352484465906651,VFH,SPY,-5.109939700201536,SP500,Financial Services
MEDP,196.1199951171875,231.0,231.0,-9.402816119598464,25.23499298095703,1.5191989433594237,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
XYL,121.0,138.77999877929688,138.77999877929688,-9.412432696368244,18.5,1.0293178815450248,VIS,SPY,-4.796058856279677,SP500,Industrials
LQDT,28.729999542236328,28.729999542236328,28.729999542236328,-9.414686419327909,4.630000114440918,0.6209259835140996,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
IRBT,98.86000061035156,98.86000061035156,98.86000061035156,-9.434337117370298,18.580001831054688,0.5591580408977086,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
BMI,111.7699966430664,112.36000061035156,112.36000061035156,-9.452210295763864,11.300003051757812,0.8784084062251125,VIS,SLY,-4.796058856279677,SP600,Industrials
