,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSDev,50tdMA-TP,50tdBOLU,200td_lower,200td_upper,50tdBOLD,200tdSMA,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
UTHR,UTHR,-0.06439086618960871,-0.0031643866368424867,0.7470783909111721,2022-08-19,193.97578909036582,21,-0.0031643866368424867,0.7470783909111721,956.9712549106578,932.8180798828524,True,247.89873773334466,186.65549814939007,19.69695959237427,226.36293375651042,254.27374387665435,161.12828090375243,239.9161192732495,198.45212363636648,200.52220008850097,8132100.0,1893380.0951192826,0.23282794052204014,0.067952942253102,3.426311397302473,8132100.0,1893380.0951192826,0.23282794052204014,0.033976471126551,6.852622794604946,229.99000549316406,2022-07-28,MDYG,243.3000030517578,236.05999755859375,212.6199951171875,SP400,Healthcare,VHT,3.9191241786541165e-05,0.576415,0.7621624920819257,8.84,262260.1135253906,-81839.88647460938,19.156,,,7.246,7.477,960800000,0.54335,,error,11.803664,515424992,0.92907995,1563000000,0.99899,,Biotechnology,,,1253664000,2:1,10212771840,180420.22705078125,797100032,0.51513,0,6.78,2.4447503,5.7754745,0.38873002,8.333,0.113850005,0.18038,0.218,39.252,31.819992065429688,-0.06316718256603791,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.23783750791807431,45299500,United Therapeutics Corporation,2.32,0.35836734693877553,0.00024049719489553268,,2267699968,50.06,800000000,1768300032,0,0,error,15.569752,1.0319421427487547,4.160925396991225,4.055907029014695
SNA,SNA,-0.06859534609030113,0,1,2022-07-29,186.52591420394964,0,0,1,1284.8657218256708,1441.3311488255197,False,228.89161539102906,185.4861607454153,7.032980014353663,208.0834292602539,227.15095806267723,195.8078185052282,223.93973856264287,189.01590045783055,209.87377853393554,5819100.0,1495894.957463078,0.25706637752626316,0.1286779245146308,1.9977504183091983,5819100.0,1495894.957463078,0.25706637752626316,0.0643389622573154,3.9955008366183966,221.61000061035156,2022-07-28,SPY,235.36000061035156,235.36000061035156,235.36000061035156,SP500,Industrials,VIS,0.6105297431354425,1.090251,0.8637475728876233,3.276,311812.873812432,-49187.12618756799,29.122,5.68,0.0254,0.136,0.113,1296800000,0.27424,1652918400,error,13.661586,318987488,0.51082003,2382800000,0.92016,,Tools & Accessories,1652918400,1.42,842400000,3:2,11934672896,262625.747624864,743800000,0.2543,0.3446,3.02,2.7598484,2.5238805,0.18372999,2.218,0.11007,0.21273,0.047,88.357,34.649993896484375,-1.1904764001757955,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.1362524271123767,53267900,Snap-On Incorporated,9.9,-0.2286647801900118,0.019168275384533768,,812600000,15.255,1265900032,4728699904,5.49,0.02477325,error,14.064658,0.7034979191219645,5.79786886100326,6.503908419547173
DGII,DGII,-0.06996924070609076,-0.001035714974792934,0.90906820353108,2022-10-07,20.677969348620323,70,-0.001035714974792934,0.90906820353108,26.235509682983903,31.110653086734246,False,33.483420551493474,20.747436382288285,2.0470214579730723,23.94686665852864,27.104852728038967,18.247707124108178,26.435792956000466,20.788880589018316,22.341750040054322,3948900.0,1933953.62734697,0.4897448979075109,0.19816839517732504,2.471357238722539,3948900.0,1933953.62734697,0.4897448979075109,0.09908419758866252,4.942714477445078,28.649999618530273,2022-07-28,SLY,26.030000686645508,25.6299991607666,25.610000610351562,SP600,Technology,VGT,0.9353259606953476,1.386973,0.8787879663612982,1.865,241490.93315608473,-33309.06684391527,61.653,,,-0.111,-0.028,57101000,0.16936001,,error,15.000001,43410876,0.56356996,171155000,0.90342003,,Communication Equipment,,,702086400,3:2,942026880,208181.86631216947,32422000,0.08788,0,0.93,1.9601402,2.7940469,0.03494,1.209,0.02507,0.02507,0.225,9.79,6.709999084472656,1.2935915919740122,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.12121203363870185,35084800,Digi International Inc.,4.81,0.6168302712199283,2.685770902907372e-10,,41386000,1.18,296246016,337155008,0,0,error,76.71429,1.1223160778313297,0.9157246084574212,1.0858866841524308
LNTH,LNTH,-0.07134693135751521,-0.0013209135379508297,0.8854986222873478,2022-09-23,56.041570726981035,56,-0.0013209135379508297,0.8854986222873478,75.30027252970957,106.05363555139841,False,93.63440246948191,52.654210490231925,18.00528326079543,66.47905980428061,74.18782049293463,9.328083485657068,81.34921652883878,58.770299115626585,45.33865000724793,24088600.0,5907814.96033483,0.24525356227986808,0.12210253558144116,2.0085869725144767,24088600.0,5907814.96033483,0.24525356227986808,0.06105126779072058,4.017173945028953,75.7699966430664,2022-07-28,SLY,73.77999877929688,71.23999786376953,28.736000061035156,SP600,Healthcare,VHT,0.4837598665008641,0.75266,0.5571951408341662,1.828,1122358.172182261,-891941.8278177391,36.846,,,3.692,3.769,108329000,0.20002002,,error,21.19337,77142872,0.50913,187695000,1.04123,,Diagnostics & Research,,,,,5265607680,230416.3443645219,54362000,0.11517999,0,0.62,10.19806,9.722695,-0.06892,1.563,0.04389,-0.07151,1.258,7.998,18.98999786376953,2.820115810927592,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.44280485916583384,68634096,"Lantheus Holdings, Inc.",1.99,0.2580645376430133,0.008208102851266937,,105355000,1.535,190072992,541579008,0,0,error,error,1.6965080440332925,0.9938006581210557,1.3996785040256856
ADC,ADC,-0.07390898310946457,-0.0021913885028397306,0.8172346909439058,2022-09-02,67.88978751303142,35,-0.0021913885028397306,0.8172346909439058,39.847393263823285,39.0736313870204,False,79.14555876893486,67.69700272643337,3.412055013086536,71.81473302205403,77.62377498211694,61.47978008765749,75.12800014000364,66.00569106199112,68.30389011383056,13943100.0,3134357.0454689674,0.2247962824242075,0.10982752648521829,2.0468118477972173,13943100.0,3134357.0454689674,0.2247962824242075,0.054913763242609145,4.0936236955944345,79.0,2022-07-28,SLY,75.94999694824219,75.94999694824219,75.94000244140625,SP600,Real Estate,VNQ,0.9353823038280208,0.372498,0.9870989018561633,1.681,463146.80475091183,-6053.195249088161,50.925,2.81,0.0363,0.004,0.199,316823008,0.88045996,1658966400,error,43.255432,231206496,0.87781,298262000,1.08506,,REIT—Retail,1658966400,0.234,,,6133594624,457093.60950182367,261987008,0.51931,1.4966,16.72,1.7053782,17.045528,0.35648,1.667,0.02355,0.039809998,0.264,5.222,12.879997253417969,0.7111805602038138,0.6524136041658771,1.3048272083317543,-3.937679565845738,-0.012901098143836661,75175904,Agree Realty Corporation,10.64,0.6914285714285714,1.3900963709598577e-12,,44002000,0.587,1871872000,359836000,2.664,0.033721518,error,44.71348,1.1632546816366696,0.5043973830863707,0.4946029289496253
SNEX,SNEX,-0.07527538056585825,0,1,2022-07-29,77.11656641065042,0,0,1,71.18044316006396,53.88498139357376,False,92.6312583778249,69.25004440232078,6.070712025818935,76.95913350423177,85.1577538151752,58.88977599490144,83.17262409817718,68.76051319328835,71.03120004653931,1611200.0,387671.9241135758,0.24061067782620146,0.10083454693500246,2.386192878729332,1611200.0,387671.9241135758,0.24061067782620146,0.05041727346750123,4.772385757458664,87.26000213623047,2022-07-28,SLY,81.05000305175781,77.5,70.47000122070312,SP600,error,error,0.9544129454341392,error,0.9829783780274008,error,104097.41023310175,-1802.5897668982534,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,102294.8204662035,error,error,error,error,error,error,error,error,error,error,error,error,16.06000518798828,2.03985003446528,error,error,error,-0.017021621972599182,error,error,error,0.5634953511825291,7.835760380171412e-09,error,error,error,error,error,error,error,error,error,1.1931534138469035,0.8157281849356012,0.6175221186615195
ELF,ELF,-0.07737255323780866,0,1,2022-07-29,27.015960882449242,0,0,1,38.776797580055906,29.904354997369108,False,39.79819964479631,23.226219755725474,3.2716647829415733,28.079766642252604,35.49970997085075,21.616370427250395,34.70302955901669,20.659823313654453,28.159699993133543,12834600.0,3121331.1277340497,0.2431966035352913,0.0974510227120174,2.4955777452841543,12834600.0,3121331.1277340497,0.2431966035352913,0.0487255113560087,4.991155490568309,33.189998626708984,2022-07-28,SLY,33.630001068115234,33.630001068115234,31.290000915527344,SP600,Consumer Defensive,VDC,0.8292889967516255,1.904264,0.8801175273525478,2.969,416383.60219049035,-56716.39780950965,37.449,,,,,51003000,0.13006,,error,34.404495,24197000,0.64192003,251732000,0.98307997,,Household & Personal Products,,,,,1600593152,359667.2043809807,19513000,0.07604,0,4.7,5.1204014,4.081532,0.05551,1.368,0.03796,0.0748,0.134,7.698,10.010000228881836,0.1018973831215465,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.11988247264745223,52272800,"e.l.f. Beauty, Inc.",3.43,0.7643936937780395,4.887212758556139e-15,,43353000,0.829,117001000,392155008,0,0,error,69.59091,1.0460351910344108,1.1683277850108453,0.9010050085782221
MOG-A,MOG-A,-0.07897338703460932,-0.0013049628328797303,0.886800725146642,2022-09-30,66.06982710244647,63,-0.0013049628328797303,0.886800725146642,339.5286295420871,337.0058398882575,False,92.25497666208312,67.7816814450203,4.381872785896053,79.27300033569335,84.67313141780808,70.97285896617177,88.50035010975597,73.87286925357863,79.73660453796387,1794800.0,581514.1194022411,0.32399939792859433,0.1172755147656243,2.7627198957609247,1794800.0,581514.1194022411,0.32399939792859433,0.05863775738281215,5.525439791521849,85.33999633789062,2022-07-28,SLY,90.01000213623047,90.01000213623047,90.01000213623047,SP600,error,error,0.6988244372848365,error,1.0,error,100000.0,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,100000.0,error,error,error,error,error,error,error,error,error,error,error,error,12.319999694824219,-1.1371767647774627,error,error,error,0.0,error,error,error,0.22938775510204082,0.018746946613057563,error,error,error,error,error,error,error,error,error,0.7230332076492796,3.9785404747121804,3.9489788416902973
SON,SON,-0.07963143003925528,0,1,2022-07-29,54.29296181743253,0,0,1,41.447128322903055,30.223765296462773,False,62.420217940083525,53.3474118267121,2.5294126445648524,57.87593332926433,62.70060784842991,53.71406140673211,63.83171198499152,53.051258810098744,58.772886695861814,9029500.0,3146922.7443746836,0.34851572560769517,0.17150328746071758,2.03212271186068,9029500.0,3146922.7443746836,0.34851572560769517,0.08575164373035879,4.06424542372136,62.68000030517578,2022-07-28,MDYG,67.05999755859375,67.05999755859375,67.05999755859375,SP400,Consumer Cyclical,VCR,0.4707818835835126,0.694763,0.7894754453828754,1.362,383685.06645607745,-102314.93354392258,174.627,1.96,0.0317,,,899585984,0.13758,1660003200,error,11.276363,-97323752,0.19575001,1061910000,0.80374,,Packaging & Containers,1652054400,0.49,895017600,11:10,6046515712,281370.1329121549,381184000,0.097320005,0.43400002,0.91,3.160738,0.92472833,0.06474,0.745,0.06638,0.22699,0.384,66.293,11.689998626708984,-1.1240370662005057,1.311692779195469,2.623385558390938,-6.761631625124304,-0.21052455461712466,97493000,Sonoco Products Company,3.87,0.2564312177845132,0.008622814414556253,,174996000,1.773,3381460992,6538694144,1.84,0.029773464,error,14.627359,0.9311611177657582,0.661249650942975,0.48219153078030624
CAH,CAH,-0.0799340904707238,0,1,2022-07-29,49.669970720793614,0,0,1,32.18948883576028,18.088832606730346,False,61.6178205334622,48.48938719778729,4.105714601986943,54.393666737874355,58.633211609930456,45.07266238309276,61.49552079104053,50.154121865818254,53.28409158706665,40785700.0,10677230.423706189,0.2617885784406346,0.13441607567212868,1.9475987312648253,40785700.0,10677230.423706189,0.2617885784406346,0.06720803783606434,3.8951974625296506,58.880001068115234,2022-07-28,SPY,64.52999877929688,64.52999877929688,62.11000061035156,SP500,Healthcare,VHT,0.5454880021828108,0.830566,0.9349109754776265,1.076,2053625.4487341542,-142974.55126584563,,1.98,0.0341,,,2431000064,0.01375,1656547200,error,11.050094,2282874880,0.03739,6975000000,0.89623,,Medical Distribution,1656547200,0.496,987984000,3:2,16225753088,1910650.8974683087,795000000,0.00983,,3.13,,0.091750234,-0.0054,0.439,0.02527,-1.73297,0.142,624.901,9.290000915527344,-1.5640466665954917,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.0650890245223735,272427008,"Cardinal Health, Inc.",2.88,0.009807935446124967,0.9200356371722846,,2356000000,8.648,5612000256,176846995456,1.963,0.033338994,error,error,0.8000726551427702,0.5466964716682311,0.30721522212277663
NBTB,NBTB,-0.08004110973134765,0,1,2022-07-29,34.48227415362139,0,0,1,25.288129861438005,24.422121581366042,False,40.693386804926824,33.639791668754725,1.4693566506442244,37.42133326212565,39.8296174223264,34.668886662853396,40.5463132654303,35.0130491019249,37.60759996414185,2980000.0,1123960.204591947,0.3771678538899151,0.19588435465437745,1.9254618601643716,2980000.0,1123960.204591947,0.3771678538899151,0.09794217732718873,3.850923720328743,40.2599983215332,2022-07-28,SLY,42.33000183105469,42.33000183105469,42.33000183105469,SP600,error,error,0.8777302947294858,error,0.6888822955961514,error,86316.95163819777,-38983.04836180223,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,47333.90327639554,error,error,error,error,error,error,error,error,error,error,error,error,5.3000030517578125,-1.1716994250606751,error,error,error,-0.3111177044038486,error,error,error,0.6527779956353943,2.3252417591448497e-11,error,error,error,error,error,error,error,error,error,1.0365297450222524,0.6281204897098209,0.6066100993427956
TMUS,TMUS,-0.08568098707718375,-0.006377841743884449,0.5550813661171121,2022-08-12,121.83982242772086,14,-0.006377841743884449,0.5550813661171121,223.69134308146286,263.3897391384735,False,141.8897002820206,118.43032920294758,8.853756525990354,133.23986653645832,141.50629570922126,105.93243693733814,141.34746304129956,124.97343736369538,123.63994998931885,90116200.0,15021791.519227939,0.1666935747316014,0.0867188725661234,1.9222294962898308,90116200.0,15021791.519227939,0.1666935747316014,0.0433594362830617,3.8444589925796615,141.6999969482422,2022-07-28,SPY,146.9199981689453,146.9199981689453,146.9199981689453,SP500,Communication Services,VOX,0.21862025733374796,0.473818,0.7508167196137779,0.847,4295422.452910423,-1425577.5470895765,160.031,,,,,26005999616,0.32414,1367366400,error,22.353125,5367625216,0.58023,45546000000,0.42338002,,Telecom Services,1367366400,4.06,1367366400,1:2,179398672384,2869844.9058208466,14531000320,0.13602,0,1.05,2.5615957,2.236055,0.02141,0.618,0.032980002,0.02499,-0.012,64.159,20.70000457763672,-0.7565217487452965,1.1897082022885164,2.3794164045770327,-7.02519079582298,-0.2491832803862221,1254009984,"T-Mobile US, Inc.",3.42,0.37729688731351946,0.00011122604916059016,,3151000064,2.513,112075997184,80229998592,0,0,error,103.666664,0.9382670606998376,1.5786263083913057,1.8587843670503401
NWBI,NWBI,-0.08630960886683928,0,1,2022-07-29,11.564119189740238,0,0,1,6.38288477715983,5.613055438121005,False,14.014284588455448,11.924717895103257,0.7019939366213569,12.75899996439616,13.466982713286958,12.136062142206809,14.944037888692238,12.051017215505363,13.540050015449523,15430900.0,5260542.431137768,0.3409096313978943,0.1669314344185018,2.0422135147010376,15430900.0,5260542.431137768,0.3409096313978943,0.0834657172092509,4.084427029402075,14.149999618530273,2022-07-28,SLY,15.149999618530273,15.149999618530273,15.149999618530273,SP600,Financial Services,VFH,0.994370408072822,0.511707,0.9473672322622905,,904356.7599175825,-50243.24008241752,,0.8,0.059499998,-0.316,-0.317,,0,1659484800,error,13.979798,,0,546034000,0.65446,,Banks—Regional,1651622400,0.2,1261094400,225:100,1756046848,854113.519835165,,0.3539,0.7207,2.11,1.1749724,3.4877214,0.25190002,,0.008909999,0.08262999,-0.149,4.014,2.1000003814697266,-1.4285711690682603,0.9227572161466506,1.8455144322933013,-5.307452568303899,-0.05263276773770953,126882000,"Northwest Bancshares, Inc.",7.18,0.401147778542877,4.135351006821808e-05,,504532000,3.976,373340000,503494016,0.8,0.05873715,error,12.468469,1.1051048016790697,0.45108727556437944,0.3966823738122489
POST,POST,-0.08727601389156618,-0.0014485016441316834,0.8751510667731167,2022-09-30,71.38459242182792,63,-0.0014485016441316834,0.8751510667731167,87.22220801715952,76.12671323883727,False,87.30518680942035,72.16536579303704,6.023301245245886,81.29206639607747,87.17457579544701,61.144696814470386,85.23790179545392,75.40955699670793,73.19129930496216,6082000.0,663432.563037066,0.10908131585614371,0.05810234921879192,1.8773994050633631,6082000.0,663432.563037066,0.10908131585614371,0.02905117460939596,3.7547988101267262,86.5199966430664,2022-07-28,MDYG,84.05999755859375,82.98999786376953,77.16622924804688,SP400,Consumer Defensive,VDC,0.7112542167790756,0.595281,0.7894691554902883,2.599,181183.17118502117,-48316.828814978835,168.497,,,3.977,3.762,1058800000,0.16051,,error,29.29514,620912512,0.27241,1814300000,0.98474,,Packaged Foods,,,1646956800,1528:1000,5125030400,132866.34237004234,567900032,0.0991,0,-139.87,1.4742011,0.77692,0.07248,1.775,0.034089997,0.15478,0.173,105.041,12.710006713867188,1.207219288251699,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.21053084450971168,60744700,"Post Holdings, Inc.",3.96,0.5373622334465278,3.707031990156972e-08,,937500032,15.433,6391600128,6596599808,0,0,error,10.957144,0.5046097549192965,1.0081161743104319,0.8798742047216429
HUBB,HUBB,-0.08855056454426803,-0.0026456130494928454,0.7837078754631989,2022-09-02,181.9061152436113,35,-0.0026456130494928454,0.7837078754631989,463.8942035253574,375.73163247855695,False,219.41204436994187,176.7264347355988,9.873959675105963,187.78762064615884,205.4819827373258,171.90677135413378,211.40261005455764,170.09325855499188,191.6546907043457,5297909.0,2031614.2510735204,0.3834747352348861,0.15305631772674932,2.505448588665916,5297909.0,2031614.2510735204,0.3834747352348861,0.07652815886337466,5.010897177331832,217.16000366210938,2022-07-28,MDYG,212.5399932861328,212.5399932861328,201.05999755859375,SP400,Industrials,VIS,0.9448511117786211,,0.9134291098392432,2.028,382016.149175188,-36205.85082481203,63.605,4.2,0.020599999,0.299,0.273,745200000,0.16215,1661817600,error,21.196375,450312512,0.28281,1153900000,0.89028,,Electrical Equipment & Parts,1661817600,1.05,839808000,2:1,11613110272,345810.29835037596,464000000,0.13343,0.56310004,2.24,5.153597,2.5270064,0.11494,1.215,0.07362,0.20309,0.054,84.966,47.43998718261719,0.5341491083866432,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.0865708901607568,53661300,Hubbell Inc,4.72,0.1036734693877551,0.2880827518197747,,438100000,8.152,1442499968,4595599872,4.13,0.019693863,error,30.01595,0.9445825431108625,2.136186202350386,1.7302064198855764
UBSI,UBSI,-0.0893623271781459,0,1,2022-07-29,31.144031753155936,0,0,1,50.935618060369826,49.48064597975783,False,39.42915251423086,30.556989095438404,1.4246010901119144,35.851799952189126,37.92315094356466,33.21024781672442,38.90865217717207,33.780448960813594,36.059449996948246,11837500.0,4125648.04985132,0.3485235944964156,0.1763785587705543,1.975997518778911,11837500.0,4125648.04985132,0.3485235944964156,0.08818927938527715,3.951995037557822,38.25,2022-07-28,MDYG,39.79999923706055,39.79999923706055,39.79999923706055,SP400,error,error,0.6982839950617279,error,0.5500009536706785,error,597961.0368307616,-489238.9631692384,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,108722.07366152317,error,error,error,error,error,error,error,error,error,error,error,error,4.969997406005859,-0.9356137098909703,error,error,error,-0.4499990463293216,error,error,error,0.03596242996912488,0.7128043544345011,error,error,error,error,error,error,error,error,error,1.0029584227987045,1.3316501453691458,1.293611659601512
CVBF,CVBF,-0.09209761489436785,-0.0011495579365861097,0.8995864106242888,2022-10-21,22.645503655856512,84,-0.0011495579365861097,0.8995864106242888,4.976420573920988,4.089702906921327,False,26.564778820965095,21.779446202729446,1.701479744650326,24.688733304341635,26.049365674701075,19.420140457675057,26.226059436276362,23.328100933982196,22.82309994697571,15676100.0,5289860.106562706,0.33744745865124015,0.15419614527240974,2.1884299251131765,15676100.0,5289860.106562706,0.33744745865124015,0.07709807263620487,4.376859850226353,26.459999084472656,2022-07-28,SLY,25.59000015258789,24.940000534057617,24.3700008392334,SP600,error,error,0.8754636245617576,error,0.32142370572207085,error,253539.01907356948,-535260.9809264306,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-281721.9618528611,error,error,error,error,error,error,error,error,error,error,error,error,4.020000457763672,1.1144266709937856,error,error,error,-0.6785762942779292,error,error,error,0.3671304990820457,0.0001724117029231527,error,error,error,error,error,error,error,error,error,1.282347860486001,0.1880733464137294,0.15456171762761928
IRDM,IRDM,-0.0972847940388523,0,1,2022-07-29,33.17898284222681,0,0,1,54.120003498423664,61.34233531992866,False,47.56531972001338,33.5279853537029,2.609411228842106,37.63300010681152,41.34057733641555,33.35122757207043,43.78887248743885,33.925422877207495,38.57005002975464,8373700.0,2943809.380258987,0.3515541971003245,0.17371817110835194,2.023704226548944,8373700.0,2943809.380258987,0.3515541971003245,0.08685908555417597,4.047408453097888,44.36000061035156,2022-07-28,MDYG,48.95000076293945,48.95000076293945,48.95000076293945,SP400,Communication Services,VOX,0.9924329409507099,1.114091,0.8591545890475359,3.234,467551.92735966906,-76648.07264033097,136.337,,,0.235,0.189,370929984,0.56101,,error,203.22726,297359136,0.74364996,464104000,0.87412,,Telecom Services,,,,,5677007360,390903.8547193381,342472000,0.09942,0,55.45,4.8142567,8.586123,-0.00089,2.851,0.0130900005,-0.00046999997,0.167,5.043,10.680000305175781,-1.2893258487165402,1.1897082022885164,2.3794164045770327,-7.02519079582298,-0.1408454109524641,126974000,Iridium Communications Inc,11.66,0.6538623630749978,2.1925679175496347e-11,,227196992,1.789,1610285952,661184000,0,0,error,error,0.4815713122563288,1.2200180963431855,1.3828299025229096
OSIS,OSIS,-0.09806992359731127,0,1,2022-07-29,77.2621102677751,0,0,1,341.55121207884525,296.8887812808824,False,96.20991874749721,77.01963236265307,5.685641266216344,85.99306635538737,93.14488901733533,75.31711758353411,98.05968264839949,78.84124369343941,86.6884001159668,1571600.0,621248.998790986,0.3952971486325948,0.193769489133041,2.0400381422339717,1571600.0,621248.998790986,0.3952971486325948,0.0968847445665205,4.0800762844679435,95.41000366210938,2022-07-28,SLY,101.4000015258789,101.4000015258789,101.4000015258789,SP600,error,error,0.9672053908383184,error,0.8937228870812586,error,57108.892484492426,-6791.107515507576,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,50317.78496898485,error,error,error,error,error,error,error,error,error,error,error,error,15.30999755859375,-1.1737424204370135,error,error,error,-0.10627711291874141,error,error,error,0.6995918367346938,7.572260549944766e-13,error,error,error,error,error,error,error,error,error,0.7650207721980015,3.579826003240026,3.1117154374325557
LTC,LTC,-0.10066801409232776,0,1,2022-07-29,33.30903006060498,0,0,1,41.836211285492915,33.08362465457037,False,42.34248991328252,32.029644079806026,2.381408017932138,38.502733306884764,40.368726578985566,30.699741451623517,40.22537352335207,36.63674003478396,35.46255748748779,4298000.0,711002.8366651135,0.16542643942883048,0.08785427113434251,1.8829641096887408,4298000.0,711002.8366651135,0.16542643942883048,0.043927135567171254,3.7659282193774817,40.97999954223633,2022-07-28,SLY,40.2400016784668,40.2400016784668,40.2400016784668,SP600,Real Estate,VNQ,0.6581209595939412,0.899957,1.0,3.956,234000.0,0.0,90.669,2.28,0.0544,1.957,1.982,116002000,0.72732,1661126400,error,24.219654,,0.87511003,135528000,0.75764,,REIT—Healthcare Facilities,1658275200,0.19,907200000,11:10,1697151232,234000.0,,0.49040002,1.6056,3.2,2.107116,10.640981,0.58094,2.185,0.03265,0.118310004,0.105,4.062,5.619998931884766,0.39501672833309237,0.6524136041658771,1.3048272083317543,-3.937679565845738,0.0,35540800,"LTC Properties, Inc.",4.4,0.5194627688354863,1.1237333369050747e-07,,6401000,0.159,734867968,159492000,2.28,0.055636898,error,29.507044,0.7667707833817022,1.0208934053885024,0.8073114940002012
PLAB,PLAB,-0.10337052340569282,-0.0012981159061545844,0.8873602406656452,2022-10-21,18.670440116452912,84,-0.0012981159061545844,0.8873602406656452,6.1453444723002315,4.777766692177534,True,24.747398092004957,17.593647116268162,2.5982239662485704,19.69106669108073,24.0130157902067,11.935702107175711,22.32859797216999,15.369117591954762,17.13215003967285,14472600.0,5244650.16645288,0.36238479377947846,0.16696970710228837,2.1703625170611076,14472600.0,5244650.16645288,0.36238479377947846,0.08348485355114418,4.340725034122215,23.280000686645508,2022-07-28,SLY,23.040000915527344,21.170000076293945,14.5600004196167,SP600,Technology,VGT,0.03597124320902676,0.967645,0.8571428571428571,3.38,915257.1428571428,-152542.85714285713,8.253,,,1.653,1.606,230734000,0.30918,,error,10.7252245,88907624,0.30465,167044000,0.91740996,,Semiconductor Equipment & Materials,,,881020800,2:1,1466726912,762714.2857142857,195842000,0.19570999,0,1.18,1.7302521,1.9654185,0.117089994,2.86,0.07027,0.12517,0.28,12.342,6.230001449584961,1.7768857259633564,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.14285714285714285,61601300,"Photronics, Inc.",1.78,0.1542857142857143,0.11388761424500174,,329281984,5.345,86678000,746267008,0,0,error,16.420689,1.386665457896666,0.2639752702337972,0.2052305219612078
CI,CI,-0.106174945323702,-0.0013353601268951687,0.8843209369724755,2022-10-21,215.01747490339267,84,-0.0013353601268951687,0.8843209369724755,1689.5239952686075,1226.1323055738217,False,280.7248146762019,213.12599252324858,22.273634997522432,264.0098303222656,282.23127425142013,193.11333921210846,282.20787920219817,245.78838639311104,237.66060920715333,40794800.0,10113662.911722718,0.24791549196767035,0.10260895812174112,2.416119376960531,40794800.0,10113662.911722718,0.24791549196767035,0.05130447906087056,4.832238753921062,273.2200012207031,2022-07-28,SPY,273.5799865722656,272.9700012207031,269.9700012207031,SP500,Healthcare,VHT,0.3756245502088556,0.745849,0.5096905070290922,0.811,841346.1199529226,-809353.8800470774,73.102,4.48,0.0164,0.115,0.019,10101999616,0.05708,1662422400,error,10.918319,2813374976,0.13013,23159000000,0.90912,,Healthcare Plans,1654560000,1.12,1181001600,3:1,87364288512,31992.23990584514,8128000000,0.04689,0.2557,1.05,1.9041692,0.49361703,0.030439999,0.485,0.03405,0.11532,0.066,535.481,42.21998596191406,0.07437270706982362,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.49030949297090776,317272992,Cigna Corporation,3.52,0.3942857142857143,5.3399650148509094e-05,,5154999808,16.248,33746999296,176987996160,4.12,0.015079423,error,17.092487,1.0822559694409213,6.183749314545367,4.487710636467533
