,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSMA,50tdBOLD,50tdBOLU,200td_lower,200tdSDev,200td_upper,50tdMA-TP,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
SNEX,SNEX,-0.061391060908760633,0,1,2022-07-28,76.2181607086561,0,0,1,69.42321186383427,52.68941783784679,False,95.07681078359181,68.59446328969472,70.93565004348756,68.69837220384021,84.57376148349705,59.00877343725713,5.963438303115211,82.86252664971798,76.63606684366863,1584000.0,347883.6900431902,0.21962354169393322,0.10083454693500246,2.178058496514113,1584000.0,347883.6900431902,0.21962354169393322,0.05041727346750123,4.356116993028226,85.44000244140625,2022-07-27,SLY,81.05000305175781,77.5,70.47000122070312,SP600,Financial Services,VFH,0.8162182563288578,1.072058,0.7382564081557415,1.096,53375.93830966011,-18924.061690339888,865.897,,,1.082,1.138,,0,,error,12.394887,,0.0238,1077400000,0.76698,,Capital Markets,error,,952473600,11:10,1740636288,34451.87661932022,1641299968,0.00389,0,0.48,1.9135545,0.036624078,0.00291,1.066,0.00834,0.15806,0.551,2470.063,14.590003967285156,1.8711443199722226,0.7893453090832622,1.5786906181665243,-5.094686029161568,-0.2617435918442585,19947700,StoneX Group Inc.,3.08,0.5634953511825291,7.835760380171412e-09,,11907500032,591.46,8252000256,47527100416,,,error,15.202091,1.1566734054323333,0.8125375688213948,0.6166832435893312
LNTH,LNTH,-0.06255713120297238,-0.0011528967416020164,0.8993098086636042,2022-09-22,56.91036208245003,56,-0.0011528967416020164,0.8993098086636042,78.61641779966507,117.47734851560494,False,93.98007844138527,52.54903429620091,45.07575002670288,59.02319279215443,73.54343359130912,9.19080620096969,17.942471912866594,80.96069385243607,66.28331319173178,22748000.0,6020241.379248775,0.26464926056131416,0.12210253558144116,2.167434601591838,22748000.0,6020241.379248775,0.26464926056131416,0.06105126779072058,4.334869203183676,74.13999938964844,2022-07-27,SLY,73.77999877929688,69.73899841308594,28.736000061035156,SP600,Healthcare,VHT,0.34208475851828735,0.75266,0.9391096308949074,1.828,938076.610300923,-60823.38969907697,36.846,,,3.692,3.769,108329000,0.20002002,,error,20.930939,77142872,0.50913,187695000,1.04123,,Diagnostics & Research,,,,,5200404992,877253.220601846,54362000,0.11517999,0,0.62,10.07178,9.602302,-0.06892,1.563,0.04389,-0.07151,1.258,7.998,15.904998779296875,3.1540399098191587,1.336719993750928,2.673439987501856,-6.315260481113599,-0.06089036910509257,68634096,"Lantheus Holdings, Inc.",1.99,0.21069826174651085,0.0309116006433561,,105355000,1.535,190072992,541579008,0,0,error,error,1.628110351348083,1.0603779126904287,1.5845339827721572
IBOC,IBOC,-0.06303796366246482,-0.0023227451624980855,0.8073959258439103,2022-08-25,35.09924381045185,28,-0.0023227451624980855,0.8073959258439103,90.07930656924857,84.61824472884719,False,49.450111851921974,33.57902043477063,42.071199836730955,38.64777092889173,42.759029099591345,38.85089239545401,1.6101537206384733,45.2915072780079,40.70340001424154,3259500.0,1218210.3915115397,0.3737414914899646,0.19632315444718207,1.9037056150731033,3259500.0,1218210.3915115397,0.3737414914899646,0.09816157722359103,3.8074112301462066,43.34000015258789,2022-07-27,MDYG,46.66999816894531,46.66999816894531,46.66999816894531,SP400,error,error,0.3310991351559177,error,0.7866668701171875,error,135228.03497314453,-36671.96502685547,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,98556.06994628906,error,error,error,error,error,error,error,error,error,error,error,error,5.659999847412109,-1.765016664026932,error,error,error,-0.2133331298828125,error,error,error,0.09807935446124967,0.3154324556425179,error,error,error,error,error,error,error,error,error,0.7427980136200171,2.0784334622082326,1.9524283440454606
RGA,RGA,-0.06341518777838337,-0.009315651974850958,0.4227150823776493,2022-08-04,98.86566251649651,7,-0.009315651974850958,0.4227150823776493,615.9536375134935,533.005194926775,False,124.59144131492252,96.82892354413016,111.83736423492432,109.96828412283801,126.84691627592503,98.28907735650257,6.774143439210874,125.38565111334607,118.40760019938152,6023800.0,1325305.2403440606,0.22001149446264162,0.09838406074099504,2.2362514090757224,6023800.0,1325305.2403440606,0.22001149446264162,0.04919203037049752,4.472502818151445,117.0999984741211,2022-07-27,MDYG,127.22000122070312,127.22000122070312,127.22000122070312,SP400,error,error,0.3636125837127767,error,0.6179770946559913,error,106601.0488281585,-65898.95117184152,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,40702.09765631698,error,error,error,error,error,error,error,error,error,error,error,error,18.160003662109375,-1.6718062839982724,error,error,error,-0.3820229053440088,error,error,error,-0.3469387755102041,0.00037788630311314994,error,error,error,error,error,error,error,error,error,0.645897962307483,5.260065290689293,4.5517096658593745
MNST,MNST,-0.06517329419597434,0,1,2022-07-28,85.03223898463827,0,0,1,69.21608867340562,37.08456359154774,False,100.56606492270222,82.36047732584343,87.40590023040771,84.21865021645975,99.44094969809102,76.37773893826561,5.514080646071052,98.43406152254981,91.82979995727538,53761600.0,9339705.729287565,0.17372447489076898,0.10256379022376559,1.6938187884023261,53761600.0,9339705.729287565,0.17372447489076898,0.051281895111882796,3.3876375768046523,97.38999938964844,2022-07-27,SPY,99.88999938964844,99.88999938964844,99.23999786376953,SP500,Consumer Defensive,VDC,0.7420975891441769,0.927203,0.9100338438956911,4.542,2069780.9745563597,-204619.02544364013,0.5,,,-0.068,-0.067,1840039040,0.31636998,,error,30.622292,682393472,0.54508,3108513000,0.65301,,Beverages—Non-Alcoholic,658022400,0.010417,1478736000,3:1,53207449600,1865161.9491127196,979916992,0.30743998,0,2.59,7.629001,9.148288,0.23323,3.612,0.15182,0.2201,0.221,10.993,15.049995422363281,-0.45514953871297903,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.08996615610430889,529671008,Monster Beverage Corporation,2.4,0.6337281050980327,8.50667817229033e-11,,2732433920,5.159,34352000,5816110080,0,0,error,38.486385,1.199481296368385,0.7107104333831897,0.38078410333668666
ELF,ELF,-0.06593269849299148,0,1,2022-07-28,27.481248797583206,0,0,1,37.130868932581414,28.06697908312499,False,39.73217765914223,23.350689596728586,28.14164999961853,20.486871547182123,35.29054178289601,21.634286583162957,3.2536817082277856,34.6490134160741,27.888706665039063,12749800.0,3011666.0992995584,0.2362128111264144,0.0974510227120174,2.4239131058117183,12749800.0,3011666.0992995584,0.2362128111264144,0.0487255113560087,4.8478262116234365,32.709999084472656,2022-07-27,SLY,33.630001068115234,33.630001068115234,31.290000915527344,SP600,Consumer Defensive,VDC,0.7892158860542193,2.010294,0.605263289982884,2.961,380044.8197802529,-247855.18021974713,39.008,,,0.5,0.446,49913000,0.13146,,error,41.4875,32546750,0.63955003,206198000,0.99078006,,Household & Personal Products,error,,,,1726922112,132189.63956050575,35351000,0.07486,0,4,5.872257,4.54823,0.05317,1.281,0.03656,0.07083,0.108,7.501,10.010000228881836,-0.0419586202533744,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.39473671001711597,52031400,"e.l.f. Beauty, Inc.",4.17,0.7578604143440392,8.303551866068489e-15,,32889000,0.631,119156000,379691008,,,error,97.331375,1.0468827853823328,1.1351534690261527,0.8580550250289768
INCY,INCY,-0.06787054793285727,0,1,2022-07-28,66.28424141168236,0,0,1,135.80810555095553,106.14404648595225,False,86.03280114418632,65.01953514832347,72.90350015640259,68.3711041086548,83.90116243187254,62.46409915332821,5.219700501537186,83.34290115947695,76.13613327026367,32084200.0,11251249.24167257,0.3506788151698521,0.16919691838780498,2.0726075776751713,32084200.0,11251249.24167257,0.3506788151698521,0.08459845919390249,4.145215155350343,80.68000030517578,2022-07-27,SPY,84.86000061035156,84.86000061035156,84.86000061035156,SP500,Healthcare,VHT,0.6715518213520969,0.658152,0.8421061689019423,3.71,862400.9275724791,-161699.07242752085,1.141,,,-0.292,-0.29,681932032,0.21892999,,error,17.134783,489850368,0.45411,1340078000,0.95879,,Biotechnology,,,967766400,2:1,17459023872,700701.8551449582,759134016,0.19865999,0,1.65,4.517423,5.6052117,0.29955,3.506,0.08875,0.28313,0.213,14.106,18.849998474121094,-0.665252091810158,1.336719993750928,2.673439987501856,-6.315260481113599,-0.15789383109805766,221504992,Incyte Corporation,4.04,0.47856271854052473,9.487638991044763e-07,,2544160000,11.486,44085000,3114784000,0,0,error,18.589624,1.0869772421042274,1.683293319747833,1.3156178245470693
NBTB,NBTB,-0.07525211244343608,0,1,2022-07-28,34.954407400469094,0,0,1,21.64560046999316,21.80206763585449,False,40.73500090658478,33.92900066472493,37.18430936813355,34.909594945300924,39.693917373628125,34.33959620956393,1.4223565792848083,40.029022526703166,37.301756159464524,2991500.0,953337.6987639471,0.31868216572420094,0.17077880169759121,1.866052241592089,2991500.0,953337.6987639471,0.31868216572420094,0.08538940084879561,3.732104483184178,40.220001220703125,2022-07-27,SLY,42.33000183105469,42.33000183105469,42.33000183105469,SP600,error,error,0.7332399643256883,error,0.6458342439571007,error,107208.48449687871,-58791.515503121285,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,48416.96899375742,error,error,error,error,error,error,error,error,error,error,error,error,5.3000030517578125,-1.1943392804189543,error,error,error,-0.3541657560428993,error,error,error,0.6767475457826228,4.303774104706628e-12,error,error,error,error,error,error,error,error,error,1.0416305028722097,0.5381800052967465,0.5420702877709497
SON,SON,-0.07743349178167894,0,1,2022-07-28,54.32497052850951,0,0,1,37.489196516177394,33.152534238283636,False,62.298634931508126,53.191734855742624,58.414008598327634,53.14267041729434,62.43039629413144,53.486618003759226,2.4636952972842048,63.34139919289604,57.78653335571289,8844100.0,3029172.5010773395,0.342507717130894,0.1755704483784465,1.9508278317579395,8844100.0,3029172.5010773395,0.342507717130894,0.08778522418922324,3.901655663515879,62.560001373291016,2022-07-27,MDYG,67.05999755859375,67.05999755859375,67.05999755859375,SP400,Consumer Cyclical,VCR,0.4482918498558696,0.694763,0.6138628071580188,1.362,452109.9574718808,-284390.0425281192,174.627,1.96,0.0317,,,899585984,0.13758,1660003200,error,11.276363,-97323752,0.19575001,1061910000,0.80374,,Packaging & Containers,1652054400,0.49,895017600,11:10,6046515712,167719.91494376166,381184000,0.097320005,0.43400002,0.91,3.160738,0.92472833,0.06474,0.745,0.06638,0.22699,0.384,66.293,11.689998626708984,-1.1548323474618554,1.0910313956050626,2.182062791210125,-7.000751321498066,-0.3861371928419812,97493000,Sonoco Products Company,3.87,0.2074316220295107,0.03360762840387625,,174996000,1.773,3381460992,6538694144,1.84,0.029773464,error,14.627359,0.9220215274844841,0.5992518493163397,0.5299318016389555
POST,POST,-0.0775454732044264,-0.0023035484002633666,0.8088264413426456,2022-09-01,71.91945363687759,35,-0.0023035484002633666,0.8088264413426456,84.55587995116129,72.44353185878748,False,86.6927373956889,72.11419423393949,73.10150037765503,75.46516606724904,86.88856674118196,61.187291593139435,5.957104392257795,85.01570916217062,81.1768664042155,6253500.0,647931.0733359179,0.10361094960196976,0.0581023492187919,1.7832488874384296,6253500.0,647931.0733359179,0.10361094960196976,0.02905117460939595,3.566497774876859,85.94999694824219,2022-07-27,MDYG,84.05999755859375,82.98999786376953,77.16622924804688,SP400,Consumer Defensive,VDC,0.6674876717735161,0.595281,0.7719300593843834,2.599,254042.1825434006,-75057.81745659943,168.497,,,3.977,3.762,1058800000,0.16051,,error,29.29514,620912512,0.27241,1814300000,0.98474,,Packaged Foods,,,1646956800,1528:1000,5125030400,178984.36508680118,567900032,0.0991,0,-139.87,1.4742011,0.77692,0.07248,1.775,0.034089997,0.15478,0.173,105.041,12.25,1.112960504025829,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.2280699406156166,60744700,"Post Holdings, Inc.",3.96,0.5063291561350262,2.1440580834518918e-07,,937500032,15.433,6391600128,6596599808,0,0,error,10.957144,0.5151644356801605,0.9837799063806784,0.8428567124023506
TMUS,TMUS,-0.07913655450016055,-0.003918185769826943,0.6968527582803624,2022-08-18,121.9564557231386,21,-0.003918185769826943,0.6968527582803624,221.05523014063672,243.82399042078765,False,142.84961476918082,117.28400254010023,123.51740001678466,124.8458030861037,141.0756632835252,105.97386064116465,8.771769687810007,141.0609393924047,132.96073318481444,87168400.0,13560907.414248789,0.1555713700635642,0.0867188725661234,1.7939736237338713,87168400.0,13560907.414248789,0.1555713700635642,0.0433594362830617,3.5879472474677425,140.91000366210938,2022-07-27,SPY,146.9199981689453,146.9199981689453,146.9199981689453,SP500,Communication Services,VOX,0.38444507496360325,0.507843,0.6970967098577638,0.815,6726564.992101506,-2922835.007898494,162.218,,,-0.23,-0.236,26454999040,0.32872,1367366400,error,43.734566,5292624896,0.57114,45546000000,0.42775002,,Telecom Services,error,,1367366400,1:2,176990371840,3803729.984203012,14101000192,0.1339,0.0,0.77,2.5865216,2.1992118,0.03484,0.575,0.03254,0.04113,0.018,64.44,20.60999298095703,-0.8748175478355056,1.1870229051764885,2.374045810352977,-7.0255001239467765,-0.3029032901422362,1249049984,"T-Mobile US, Inc.",3.17,0.3658636483040189,0.00017854363766992706,,3244999936,2.589,113513996288,80479002624,,,error,53.270676,0.9201798151652275,1.5687688907503616,1.7303525944506932
UBSI,UBSI,-0.08009534239192616,0,1,2022-07-28,31.708891665275022,0,0,1,52.44411572722756,49.32975816920846,False,40.078442397556955,30.644336352209518,36.04989999771118,33.79299895429671,37.7650009744956,33.21746005125829,1.4162199732264418,38.882339944164066,35.77899996439616,11173000.0,3958621.3775209906,0.35430245927870674,0.1796758918911791,1.9718975959962977,11173000.0,3958621.3775209906,0.35430245927870674,0.08983794594558955,3.9437951919925953,38.22999954223633,2022-07-27,MDYG,39.79999923706055,39.79999923706055,39.79999923706055,SP400,error,error,0.5704543291769003,error,0.6300010681152344,error,728344.2348480225,-427755.76515197754,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,300588.4696960449,error,error,error,error,error,error,error,error,error,error,error,error,4.969997406005859,-0.9476864271158341,error,error,error,-0.3699989318847656,error,error,error,0.029423806338374898,0.7632875408713897,error,error,error,error,error,error,error,error,error,0.9473798035443814,1.3718052930994034,1.2903415840931196
OSIS,OSIS,-0.08573451156793006,0,1,2022-07-28,77.25010291217815,0,0,1,366.739851872427,335.3867457083601,False,96.65888606095662,76.53271860296842,86.68980010986328,78.95023808112458,92.51296138176605,75.31413279692836,5.68783365646746,98.0654674227982,85.73159973144531,1581000.0,604249.8064653995,0.3821946909964576,0.1872182603149724,2.041439175609583,1581000.0,604249.8064653995,0.3821946909964576,0.0936091301574862,4.082878351219166,93.76000213623047,2022-07-27,SLY,101.4000015258789,101.4000015258789,101.4000015258789,SP600,error,error,0.8842920231023204,error,0.9612438861387602,error,83724.34248268601,-3375.657517313982,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,80348.68496537203,error,error,error,error,error,error,error,error,error,error,error,error,13.620002746582031,-1.6828189094673374,error,error,error,-0.03875611386123975,error,error,error,0.6914285714285714,1.3900963709598577e-12,error,error,error,error,error,error,error,error,error,0.7601850525288759,3.9114744402369466,3.5770769845019115
IRDM,IRDM,-0.08800822265150583,0,1,2022-07-28,33.580313690870426,0,0,1,52.01288468502742,56.57162562507702,False,47.54842658048374,33.52166567157554,38.5333500289917,34.096785213019075,40.78374833597181,33.37533219222529,2.579008918383204,43.69136786575811,37.44026677449544,8256100.0,2946689.4187282193,0.35691057747946603,0.17371817110835194,2.0545379634284364,8256100.0,2946689.4187282193,0.35691057747946603,0.08685908555417597,4.109075926856873,43.810001373291016,2022-07-27,MDYG,48.95000076293945,48.95000076293945,48.95000076293945,SP400,Communication Services,VOX,0.9896643049272922,1.114091,0.9256197695735582,3.234,697917.3062584628,-56082.69374153713,136.337,,,0.235,0.189,370929984,0.56101,,error,201.63637,297359136,0.74364996,464104000,0.87387,,Telecom Services,,,,,5632566784,641834.6125169257,342472000,0.09942,0,55.45,4.77657,8.518909,-0.00089,2.851,0.0130900005,-0.00046999997,0.167,5.043,10.110000610351562,-1.5252222787362524,1.1870229051764885,2.374045810352977,-7.0255001239467765,-0.07438023042644182,126974000,Iridium Communications Inc,11.66,0.6538623630749978,2.1925679175496347e-11,,227196992,1.789,1610285952,661184000,0,0,error,error,0.47929783554552835,1.187237686706336,1.291294769499053
FELE,FELE,-0.09181556749025638,-0.0017183041917234743,0.8536619901561683,2022-09-22,71.41833352971011,56,-0.0017183041917234743,0.8536619901561683,100.12187731476799,71.59162718675101,False,89.21435531755077,69.7118868688143,82.38075008392335,67.01656137124894,80.24797191325626,67.11621335892059,7.632268362501378,97.6452868089261,73.6322666422526,3282200.0,1543067.1861993626,0.4701319804397546,0.20976059491656168,2.241278828498571,3282200.0,1543067.1861993626,0.4701319804397546,0.10488029745828084,4.482557656997142,86.4000015258789,2022-07-27,SLY,96.94999694824219,96.94999694824219,87.69999694824219,SP600,error,error,0.9938082298434329,error,0.9081368245678676,error,243108.22793681815,-24591.77206318184,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,218516.4558736363,error,error,error,error,error,error,error,error,error,error,error,error,18.37000274658203,-1.219378493084746,error,error,error,-0.09186317543213239,error,error,error,0.39036344618152014,6.37338978755505e-05,error,error,error,error,error,error,error,error,error,1.0066032111728052,1.158818004011019,0.8286067815092292
NX,NX,-0.10071199990675614,-0.00168353269103505,0.8564018765374214,2022-09-29,18.26475078657573,63,-0.00168353269103505,0.8564018765374214,43.61193243720525,47.22437422325923,False,26.641741027029404,17.854514356247293,22.091426219940185,18.901051494881614,25.30094847460081,19.1405686997117,1.4754287601142433,25.04228374016867,22.10099998474121,2763200.0,1103253.7309604562,0.399266694759864,0.20336155513258852,1.9633341931298096,2763200.0,1103253.7309604562,0.399266694759864,0.10168077756629426,3.9266683862596192,24.399999618530273,2022-07-27,SLY,25.93000030517578,25.93000030517578,25.93000030517578,SP600,error,error,0.12602311176935438,error,0.8181808723877957,error,97690.7961631028,-21709.20383689719,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,75981.5923262056,error,error,error,error,error,error,error,error,error,error,error,error,5.0,-0.9180004119873046,error,error,error,-0.18181912761220428,error,error,error,0.5480584057004168,2.0773217250728982e-08,error,error,error,error,error,error,error,error,error,0.788424017184959,1.787374308157149,1.9354252033428425
CI,CI,-0.10071801412959207,0,1,2022-07-28,221.95300857398115,0,0,1,1625.1215448693663,1222.1310053150578,False,277.64179453315677,219.17422345765215,237.29990196228027,245.82055910205622,281.8994290978136,192.74185909604674,22.279021433116764,281.8579448285138,263.8599940999349,40583700.0,10070242.853638358,0.24813515903277322,0.12507749310915794,1.9838513937613067,40583700.0,10070242.853638358,0.24813515903277322,0.06253874655457897,3.9677027875226134,274.7300109863281,2022-07-27,SPY,273.5799865722656,271.7099914550781,269.9700012207031,SP500,Healthcare,VHT,0.4127378246920339,0.856862,0.7149396626317699,0.829,800803.9161138454,-319296.08388615446,72.62,4.48,0.0173,-0.704,-0.73,10152999936,0.05826,1654560000,error,12.164738,1367500032,0.13289,23159000000,0.90249,,Healthcare Plans,error,,1181001600,3:1,90552762368,481507.83222769096,7191000064,0.04792,0.2557,1.02,1.9096279,0.5196,0.03078,0.484,0.03364,0.111,0.093,515.662,42.21998596191406,0.2115124746605352,1.336719993750928,2.673439987501856,-6.315260481113599,-0.28506033736823005,331428000,Cigna Corporation,2.42,0.36653061224489797,0.00017277405753584522,,6000999936,18.697,34264999936,174274002944,3,0.010919812,error,11.371374,1.0785311982628194,5.915340442913024,4.448480167592163
HRB,HRB,-0.11257810928536048,-0.0014208321842533733,0.8773848896302276,2022-10-20,31.572415005407635,84,-0.0014208321842533733,0.8773848896302276,18.14535219897217,15.746861840177534,False,41.05712795764837,29.822035118630478,27.40744658470154,32.1800443234401,38.84048912382552,17.362624809653447,5.022410887524046,37.45226835974963,35.51026672363281,31173200.0,9575923.52001132,0.30718448924112124,0.14589151046409615,2.1055679543239716,31173200.0,9575923.52001132,0.30718448924112124,0.07294575523204808,4.211135908647943,39.36000061035156,2022-07-27,MDYG,36.83000183105469,34.959999084472656,26.229999542236328,SP400,Consumer Cyclical,VCR,0.6967741720789742,0.661132,0.9036166174125261,1.103,1783377.7561253614,-190222.24387463863,5314.905,1.08,0.0274,-0.008,-0.112,806428032,0.30238,1654560000,error,10.766304,,0.472,1400058000,0.93394995,,Personal Services,1654560000,0.27,1124755200,2:1,6364873728,1593155.5122507229,80728000,0.25066,0.3344,1.09,140.99644,2.3865669,0.16063,0.971,,,0.039,15.645,6.799999237060547,2.9500005329357073,1.0910313956050626,2.182062791210125,-7.000751321498066,-0.09638338258747398,159594000,"H&R Block, Inc.",5.37,0.6271948256640324,1.3235974028936675e-10,,1041740032,6.527,2384054016,2666958080,1.11,0.028201219,error,12.73955,0.6382706264201151,0.4610099572559457,0.4000727031502168
PLAB,PLAB,-0.11307396133829375,-0.0014274764211612556,0.8768479702100964,2022-10-20,18.75346564713563,84,-0.0014274764211612556,0.8768479702100964,6.077842166857676,4.593949313813222,True,24.602457756959296,17.288505542509185,17.082800035476684,15.15513527057118,23.92153143424246,11.933815576162598,2.5744922296570425,22.23178449479077,19.53833335240682,14562400.0,5639535.880738594,0.3872669258321838,0.16696970710228837,2.3193843515275363,14562400.0,5639535.880738594,0.3872669258321838,0.08348485355114418,4.638768703055073,23.209999084472656,2022-07-27,SLY,23.040000915527344,20.559999465942383,14.5600004196167,SP600,Technology,VGT,0.029388458994990728,0.95147,0.8758165453276154,3.128,978462.2444400119,-138737.75555998803,9.793,,,1.954,1.87,204942000,0.29214,,error,15.52,47323376,0.27993,167044000,0.89353997,,Semiconductor Equipment & Materials,error,,881020800,2:1,1417763712,839724.4888800238,183615008,0.16744,0,1.03,1.6964222,2.0209854,0.10045999,2.599,0.057189997,0.100150004,0.248,11.533,6.180000305175781,1.8559863893089719,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.12418345467238456,60900500,"Photronics, Inc.",2.67,0.14938775510204083,0.12582650074030705,,314195008,5.09,101770000,701521024,,,error,26.157305,1.4703662743703738,0.2618630937785652,0.19792974989329254
UFCS,UFCS,-0.11617620384486843,0,1,2022-07-28,24.495197932792387,0,0,1,51.22256796072614,48.23339312107763,False,35.72166132444875,24.022610798008127,27.407399921417237,29.81667576929807,35.440924277495554,18.828599276149028,4.289400322634104,35.98620056668545,32.62880002339681,1487600.0,316686.0194931921,0.21288385284565212,0.09499585995279061,2.2409803222103304,1487600.0,316686.0194931921,0.21288385284565212,0.047497929976395306,4.481960644420661,33.2599983215332,2022-07-27,SLY,37.2599983215332,32.93000030517578,32.93000030517578,SP600,Financial Services,VFH,0.05753825844772553,0.054901,0.5111092273131861,0.576,33170.98885262578,-31729.01114737422,9.142,0.6,0.0201,,,106600000,0.099980004,1646265600,error,21.532894,-933281152,0.09382,100030000,0.62274,,Insurance—Property & Casualty,error,,1103155200,2:1,820897856,1441.9777052515565,29917000,0.09382,0.16950001,1.35,1.0078211,0.7699351,0.07559,0.439,0.02056,0.09458,-0.124,42.491,6.909997940063477,-0.4833581711971501,0.7893453090832622,1.5786906181665243,-5.094686029161568,-0.4888907726868139,25080900,"United Fire Group, Inc",3.77,0.4524296008045234,3.581588280855884e-06,,132379000,5.275,80372000,1066190976,0.6,0.018039688,error,58.761223,0.8969857859527115,1.540065259942109,1.450192289692641
AVD,AVD,-0.11784482135537545,-0.002555653211932407,0.7902380489870371,2022-09-15,16.772478191607625,49,-0.002555653211932407,0.7902380489870371,18.337703472828377,14.090773547289247,False,24.788458936593653,15.908956247295786,18.486040358543395,19.997581579303603,25.17613113838846,11.761649775654792,3.3621952914443014,25.210430941431998,22.58685635884603,3594900.0,1278073.0989316448,0.355523964208085,0.20681584677714313,1.719036378248056,3594900.0,1278073.0989316448,0.355523964208085,0.10340792338857156,3.438072756496112,22.56999969482422,2022-07-27,SLY,25.989999771118164,25.440000534057617,21.18000030517578,SP600,error,error,0.3762367941384469,error,0.9384602744228083,error,134387.51129734615,-8812.488702653849,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,125575.0225946923,error,error,error,error,error,error,error,error,error,error,error,error,5.920000076293945,-0.8277029497855038,error,error,error,-0.06153972557719169,error,error,error,-0.38414413830656124,8.427857957131785e-05,error,error,error,error,error,error,error,error,error,1.1591340583570395,0.8124813345493134,0.6243142994158108
ATNI,ATNI,-0.1189809744323154,-0.004513926395629975,0.6595342776573538,2022-08-25,36.37522882410965,28,-0.004513926395629975,0.6595342776573538,62.0200530000878,66.97001124941367,False,49.21273039528712,35.94768215634487,41.138499851226804,41.066750135667526,48.05338332787414,34.06475108893545,3.5368743811456747,48.212248613518156,44.56006673177083,784900.0,243048.8492632873,0.3096558150889123,0.16175241766265486,1.9143813710081266,784900.0,243048.8492632873,0.3096558150889123,0.08087620883132743,3.828762742016253,47.36000061035156,2022-07-27,SLY,48.9900016784668,48.25,48.25,SP600,Communication Services,VOX,0.17525422936891694,0.287745,0.6470598795004993,1.196,29764.754457022966,-16235.245542977034,65.456,0.68,0.017,,,147775008,0.22726999,1649289600,error,260.94116,33056750,0.54122,317330000,0.65737,,Telecom Services,error,,1144022400,5:2,701943808,13529.508914045931,86613000,0.03265,,-17.19,1.1016191,1.0795548,-0.039619997,0.434,0.01002,-0.03582,0.382,41.105,7.720001220703125,-0.4417097549502113,1.1870229051764885,2.374045810352977,-7.0255001239467765,-0.35294012049950074,15823800,"ATN International, Inc.",4.74,0.43020408163265306,1.0419476500348998e-05,,75748000,4.822,502448000,650216000,0.68,0.014358108,error,error,0.8841682046680036,1.3095450211318613,1.4140627193061293
