,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,50tdMA-TP,50tdBOLU,200td_upper,200tdSMA,50tdBOLD,200td_lower,200tdSDev,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
AIN,AIN,-0.09320291034918476,-0.0011640430450330363,0.898387006693931,2022-11-11,71.44532782697401,84,-0.0011640430450330363,0.898387006693931,351.12836381368766,298.53900695025453,False,101.14728434862401,73.08016334658105,84.05079971313477,96.93294901174492,92.72998864394313,84.41962043762207,71.1686504145246,76.10925223130101,4.155184103160527,1815700.0,500600.3553958576,0.2757065348878436,0.08215522441650328,3.3559221199383624,1815700.0,500600.3553958576,0.2757065348878436,0.04107761220825164,6.711844239876725,95.55000305175781,2022-08-18,SLY,91.52999877929688,91.52999877929688,91.52999877929688,SP600,Consumer Cyclical,VCR,0.9665252812513224,1.266922,0.8580682315995688,4.438,49853.76425593495,-8246.23574406505,59.018,0.84,0.0092,0.289,0.249,247416000,0.25301,1654473600,error,25.947659,79365752,0.38891,378391000,1.0505201,,Textile Manufacturing,error,,944611200,102:100,3049966592,41607.528511869896,159548000,0.18133,0.21069999,-20.6,3.4792407,3.1189005,0.12929,3.488,0.0706,0.1505,0.114,30.605,21.550003051757812,0.5596292858250472,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.14193176840043117,32380000,Albany International Corporatio,5.06,0.6146938775510205,3.0007889953800564e-10,,320870016,10.317,485000000,977897984,0.8,0.00837258,error,26.019339,0.6172963438076969,3.674812690727884,3.1244269745186823
KEX,KEX,-0.09689427771606217,0,1,2022-08-19,52.31969237684995,0,0,1,291.0776379350863,517.0199655377564,False,74.71511563200156,52.86780029065215,62.44673342386882,69.95308285506812,73.13576265267528,63.44904998779297,54.94038399266953,53.76233732291065,4.843356332441159,6781400.0,1359167.1552695897,0.20042574619836462,0.053623304873520725,3.7376612029247602,6781400.0,1359167.1552695897,0.20042574619836462,0.026811652436760362,7.4753224058495205,69.5,2022-08-18,MDYG,75.08000183105469,75.08000183105469,70.5999984741211,SP400,error,error,0.24561681591699164,error,0.9660195253473971,error,249426.24144469792,-8773.758555302065,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,240652.48288939585,error,error,error,error,error,error,error,error,error,error,error,error,14.540000915527344,-0.8431912905272205,error,error,error,-0.033980474652602885,error,error,error,0.30122448979591837,0.002024376915337213,error,error,error,error,error,error,error,error,error,0.6754886298889898,4.1881674523034,7.439136194787863
NBTB,NBTB,-0.10560510239329664,-0.0013277829701187072,0.8849384331465543,2022-11-11,34.28974404693036,84,-0.0013277829701187072,0.8849384331465543,28.354970773981428,25.89229394816127,False,42.60942293270182,34.25162505551447,38.742666727701824,42.5740472174355,41.39410881827815,37.930599975585935,34.91128623796815,34.46709113289372,1.731754421346108,2495500.0,775748.0188129962,0.31085875328110446,0.06261972166410948,4.964230836868655,2495500.0,775748.0188129962,0.31085875328110446,0.03130986083205474,9.92846167373731,42.310001373291016,2022-08-18,SLY,42.33000183105469,42.33000183105469,42.33000183105469,SP600,error,error,0.9610756053200697,error,0.7619073569482289,error,50057.31335149863,-15642.686648501362,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,34414.62670299727,error,error,error,error,error,error,error,error,error,error,error,error,6.299999237060547,-0.009524028659884578,error,error,error,-0.2380926430517711,error,error,error,0.8586604172876087,1.4681521680001284e-18,error,error,error,error,error,error,error,error,error,0.8732690222238065,0.670171823532037,0.6119662752955207
CLH,CLH,-0.10642737513091555,-0.0013387181919168878,0.8840474096469546,2022-11-11,92.20759121762029,84,-0.0013387181919168878,0.8840474096469546,455.01698333909,527.0949698052749,False,127.80274517368416,90.75606408724029,94.93420003255208,117.30207280560573,115.98431235692655,98.89654987335206,72.56632725949844,81.80878738977756,8.543881241787247,7687800.0,1559190.748686078,0.20281364612581987,0.0686159529718523,2.9557797763009757,7687800.0,1559190.748686078,0.20281364612581987,0.03430797648592615,5.911559552601951,118.22000122070312,2022-08-18,MDYG,118.88999938964844,118.88999938964844,103.87000274658203,SP400,Industrials,VIS,0.9918261084131227,1.52745,0.8930826663595708,1.943,205676.93806260914,-24623.061937390838,161.225,,,1.221,1.209,793806016,0.1727,,error,17.652504,73628128,0.30762,1186576000,0.93234,,Waste Management,,,1311724800,2:1,6293825536,181053.87612521832,412535008,0.101660006,0,0.56,3.6662467,1.3693001,0.066989996,1.571,0.05726,0.19695999,0.464,84.519,36.30999755859375,0.3583035805837254,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.10691733364042917,54103200,"Clean Harbors, Inc.",2.22,0.6173949065130319,2.547890716104844e-10,,415428000,7.678,2768148992,4596381184,0,0,error,19.987972,1.1743169286988704,3.8489001745958853,4.458593845057143
PB,PB,-0.10758131087305159,-0.0013540809051948433,0.8827971242765407,2022-11-11,61.70638848444247,84,-0.0013540809051948433,0.8827971242765407,100.69954086308549,96.20021005112305,False,77.07032669384537,62.19078689792369,70.75891510009765,76.92131764760026,77.32790997717338,71.14610481262207,64.59651255259504,64.96429964807076,3.090902582275652,9250900.0,3701651.6505645663,0.4001396243138037,0.13246377137550353,3.0207476365707744,9250900.0,3701651.6505645663,0.4001396243138037,0.06623188568775176,6.041495273141549,77.5,2022-08-18,MDYG,80.45999908447266,80.45999908447266,80.45999908447266,SP400,error,error,0.9401760760853769,error,0.8505770310088396,error,253557.01294373508,-44542.98705626491,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,209014.02588747017,error,error,error,error,error,error,error,error,error,error,error,error,12.55999755859375,-0.7070062881773519,error,error,error,-0.14942296899116037,error,error,error,0.6549612632585338,1.9616331406679194e-11,error,error,error,error,error,error,error,error,error,1.0688023549142947,1.2993489143623933,1.2412930329177168
TRMK,TRMK,-0.10774182339228668,0,1,2022-08-19,27.050659242311387,0,0,1,31.89359066104356,32.23056258637203,False,33.93388888597672,27.482519869716135,30.648466657002768,34.19897682539674,34.621388553483015,30.907683658599854,27.09795648860879,27.193978763716697,1.8568524474415793,4403000.0,1701140.0461615063,0.3863593109610507,0.12049277846071357,3.2064935002475883,4403000.0,1701140.0461615063,0.3863593109610507,0.06024638923035679,6.412987000495177,34.20000076293945,2022-08-18,SLY,35.29999923706055,35.29999923706055,35.29999923706055,SP600,Financial Services,VFH,0.9784810136648888,0.840357,0.645160893373531,,119612.82963145265,-65787.17036854735,,0.92,0.028299998,-0.264,-0.285,,0.0,1661904000,error,17.311224,,0.0,664709000,0.69336,,Banks—Regional,error,,891302400,2:1,2118942080,53825.659262905305,,0.23435,0.5111,2.01,1.1980933,3.3800373,0.17693001,,0.00651,0.0659,-0.043,10.134,5.930000305175781,-0.5564916108828869,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.35483910662646895,62450400,Trustmark Corporation,5.73,0.8353091688283096,1.2332116913443171e-17,,742460992,12.131,364825984,626899008,0.92,0.026900584,error,12.469681,0.7774286712066801,0.9325611096361374,0.9424140896890977
IRDM,IRDM,-0.11456990240904695,-0.00865389234988545,0.4494983777737702,2022-09-02,35.853380928654225,14,-0.00865389234988545,0.4494983777737702,66.33681224689721,82.94025919253349,False,48.774670468247294,34.52046107678231,40.239266789754225,47.79278518952094,45.28201630231406,38.964850025177,32.68574838998751,32.64768374803994,3.1585831385685297,9342500.0,2556453.2034690487,0.2736369497959913,0.1313708617481122,2.0829348772991776,9342500.0,2556453.2034690487,0.2736369497959913,0.0656854308740561,4.165869754598355,45.86000061035156,2022-08-18,MDYG,48.95000076293945,48.95000076293945,48.95000076293945,SP400,Communication Services,VOX,0.9284639453514094,1.114091,0.9482777898357702,3.234,322604.104102129,-17595.895897870996,136.337,,,0.235,0.189,370929984,0.56101,,error,202.82635,297359136,0.74364996,464104000,0.87417,,Telecom Services,,,,,5665808384,305008.208204258,342472000,0.09942,0,55.45,4.8047595,8.569185,-0.00089,2.851,0.0130900005,-0.00046999997,0.167,5.043,10.540000915527344,-0.8795066084014538,0.6712269215432957,1.3424538430865913,-6.998267058025652,-0.051722210164229857,126974000,Iridium Communications Inc,11.66,0.8819927235900455,1.6496116725564008e-19,,227196992,1.789,1610285952,661184000,0,0,error,error,0.5421272661757656,1.4465070075015132,1.8085533817854362
TRST,TRST,-0.11515669994222213,0,1,2022-08-19,27.89355955148417,0,0,1,35.23168331006573,35.15421453961991,False,35.777838092367496,27.93702840883758,32.12733345031738,35.67433563421594,34.97295978717032,32.31053764343262,28.580331266418813,29.648115499694917,1.3312110718688501,1363000.0,557473.5457814037,0.40900480248085375,0.15440265818481003,2.6489492298202624,1363000.0,557473.5457814037,0.40900480248085375,0.07720132909240501,5.297898459640525,35.790000915527344,2022-08-18,SLY,37.099998474121094,37.099998474121094,37.099998474121094,SP600,error,error,0.9946607042843835,error,0.3437522351763107,error,16809.484300121592,-32090.515699878408,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-15281.031399756816,error,error,error,error,error,error,error,error,error,error,error,error,6.10999870300293,-0.6432067937837278,error,error,error,-0.6562477648236893,error,error,error,0.7955856917746781,3.948020676075626e-16,error,error,error,error,error,error,error,error,error,0.8651496141862715,0.9844001790673499,0.9822356423681564
CORT,CORT,-0.11734969765827095,-0.0014849224862614196,0.8722192972502464,2022-11-11,18.341110577231753,84,-0.0014849224862614196,0.8722192972502464,36.91848747323875,35.33069038264946,False,30.887223630930496,18.624185984500137,25.780266660054526,31.05391913907622,28.574300253630277,22.376449985504152,20.50661418103283,16.178599717378027,3.0989251340630615,12527100.0,1915783.0940639842,0.15293109291567755,0.05841863377301851,2.6178478173570534,12527100.0,1915783.0940639842,0.15293109291567755,0.029209316886509254,5.235695634714107,27.459999084472656,2022-08-18,SLY,28.40999984741211,25.68000030517578,25.5,SP600,Healthcare,VHT,0.21431245489592682,0.42699,0.9864861730068845,6.782,431094.4576040085,-5905.542395991474,0.691,,,0.111,-0.028,132714000,0.34904,,error,30.406593,139035008,0.98616,360697000,0.77202004,,Biotechnology,error,,,,3194556928,425188.91520801705,177716992,0.34612998,0,-0.76,5.906083,8.401666,0.29415,6.528,0.1612,0.24351,0.179,3.366,7.540000915527344,0.3700260957640676,0.4548145586525413,0.9096291173050826,-5.983498233176071,-0.013513826993115501,115452000,Corcept Therapeutics Incorporat,22.08,0.6729277817020347,5.467247355878127e-12,,345527008,3.252,2816000,380228992,,,error,33.33735,0.5544338710210588,1.3444460562314593,1.286623873291653
DY,DY,-0.11740919161909819,-0.0014857237472758467,0.8721549074545626,2022-11-11,72.46246369385776,84,-0.0014857237472758467,0.8721549074545626,729.349900346597,1008.6363944994927,False,136.8969659313842,75.81345719198485,98.10659998575848,112.76693598614472,106.65224413707355,92.1157498550415,83.44626398537224,77.57925557300945,7.2682471410160225,4903100.0,1176084.603795831,0.23986551442879628,0.1101730613118975,2.1771702771310157,4903100.0,1176084.603795831,0.23986551442879628,0.05508653065594875,4.3543405542620315,115.54000091552734,2022-08-18,MDYG,105.27999877929688,105.27999877929688,101.16000366210938,SP400,error,error,1.0,error,0.8999994798141896,error,225629.86958941733,-25070.13041058266,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,200559.73917883466,error,error,error,error,error,error,error,error,error,error,error,error,28.740005493164062,1.2143352420089142,error,error,error,-0.10000052018581038,error,error,error,0.7404081632653061,3.275840548318653e-14,error,error,error,error,error,error,error,error,error,0.7395219422046734,6.312531543771003,8.72975927390652
AZPN,AZPN,-0.11852629828802752,-0.002250323345250327,0.8128058216225157,2022-10-14,176.35386588512984,56,-0.002250323345250327,0.8128058216225157,791.6645175629194,595.2711179044488,False,230.24586999334042,174.12583746162787,194.9343994140625,220.35319672571023,210.62278464654227,165.8465495300293,169.5156021024148,121.07031441351634,22.38811755825648,2843600.0,868743.9025519021,0.3055084760697363,0.15359377677678332,1.9890680630487358,2843600.0,868743.9025519021,0.3055084760697363,0.07679688838839166,3.9781361260974717,226.8800048828125,2022-08-18,MDYG,210.60000610351562,210.60000610351562,162.55999755859375,SP400,Technology,VGT,0.885509006148894,1.212005,0.7786819097186872,1.176,139150.4572667294,-39549.542733270595,2.585,,,,,27949000,0.087139994,,error,42.315693,,0.46745998,137630000,1.00122,,Software—Application,error,,857347200,2:1,14979750912,99600.91453345882,45755000,-0.08420999,0,2.2,21.646845,46.70372,-0.07406,1.116,,,0.05,4.811,55.790008544921875,1.736511741252112,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.22131809028131277,66918700,"Aspen Technology, Inc.",1.62,0.29563089438851525,0.0024602786448541963,,20362000,0.305,44846000,320740000,,,error,46.850147,0.3321541588146697,3.489353404994098,2.623726662082526
UBSI,UBSI,-0.12114493142026048,0,1,2022-08-19,30.543034218405108,0,0,1,52.188561046693785,47.413327170996205,False,40.18142795321029,31.125243452796283,36.637933349609376,40.41227692934648,38.98306790264022,35.781644077301024,32.86358976987227,32.580220251961826,1.6007119126695988,15543600.0,3964952.358838629,0.2550858461899836,0.07904946306127726,3.2269143433934158,15543600.0,3964952.358838629,0.2550858461899836,0.03952473153063863,6.4538286867868315,40.220001220703125,2022-08-18,MDYG,39.79999923706055,39.79999923706055,39.79999923706055,SP400,Financial Services,VFH,0.9573979384985203,1.109408,0.8717966274110881,,332939.1320082945,-48960.86799170547,,1.44,0.0372,-0.027,0.008,,0.0,1654732800,error,15.782609,,0.0,1044796000,0.71162003,,Banks—Regional,error,,891216000,2:1,5443697152,283978.26401658903,,0.43967,0.5462,1.87,1.1608571,5.4174333,0.34162,,0.01227,0.077309996,0.01,7.578,7.180000305175781,0.1754882865421949,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.12820337258891193,136331008,"United Bankshares, Inc.",9.84,0.6963634166748727,1.0212891710706299e-12,,1658486016,12.358,1004990016,1004848000,1.4,0.03480855,error,13.408328,1.3069860181053286,1.2975773113559699,1.1788494712076323
MRTN,MRTN,-0.12131171429421915,-0.0015383995907141124,0.8679321452084873,2022-11-11,17.78647924689661,84,-0.0015383995907141124,0.8679321452084873,3.269524596726115,2.365160220956194,False,22.155037118048067,17.60768738927437,18.98577943166097,23.625208689311698,20.877839515120602,17.623376545906066,14.34635017401024,14.368913576691531,1.6272314846072675,7880300.0,1977486.3198087197,0.2509404870130223,0.08797062769253952,2.8525485562075135,7880300.0,1977486.3198087197,0.2509404870130223,0.04398531384626976,5.705097112415027,22.360000610351562,2022-08-18,SLY,20.489999771118164,19.940000534057617,18.100000381469727,SP600,Industrials,VIS,0.9224123667857684,0.828863,0.3714312183584831,1.82,105152.17791728656,-177947.82208271345,0.042,0.24,0.0111,0.499,0.478,227559008,0.20049,1655251200,error,19.672565,,0.27628002,277364000,0.71549004,,Trucking,error,,1597363200,3:2,1843818368,-72795.64416542689,,0.103649996,0.1575,1.45,2.9261549,1.6245067,0.09268,1.61,0.08145001,0.16014,0.418,13.736,7.30000114440918,1.1712328498684321,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.628568781641517,82942800,"Marten Transport, Ltd.",4.67,0.6522277071673104,2.4579119936908563e-11,,68374000,0.844,275000,1135001984,0.161,0.0072003575,error,22.917524,1.0614090389798465,0.1462220262736705,0.10577639339872125
PLXS,PLXS,-0.12239015717730689,-0.0015529970699714735,0.8667655203271862,2022-11-11,73.01591156641828,84,-0.0015529970699714735,0.8667655203271862,183.54203321783663,204.2024825774559,False,98.26949198421015,73.41383784063639,84.81573313395182,98.63995389354419,97.72124288631777,85.10405002593994,70.99151237435946,72.48685716556211,6.308596430188912,2622000.0,675327.7121578117,0.257562056505649,0.10812437306161055,2.382090635188119,2622000.0,675327.7121578117,0.257562056505649,0.05406218653080527,4.764181270376238,97.41999816894531,2022-08-18,SLY,99.12000274658203,99.12000274658203,99.12000274658203,SP600,error,error,0.9583815913754266,error,0.6777773068282965,error,90822.15911499174,-43177.84088500827,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,47644.318229983466,error,error,error,error,error,error,error,error,error,error,error,error,23.470001220703125,-0.21729925298901914,error,error,error,-0.3222226931717035,error,error,error,0.5553287518900286,1.2830854538927251e-08,error,error,error,error,error,error,error,error,error,0.9977937101162598,1.8840282967316309,2.0961043565544815
ETRN,ETRN,-0.1258258676995347,0,1,2022-08-19,7.0333122043582925,0,0,1,3.8549821640895274,3.595836770248944,False,11.229965338298015,6.692919025285438,7.4914000129699705,9.684888590149825,10.901931509848248,8.327517499923706,5.297911435790117,5.753103489999164,1.2872070049622713,106469000.0,27411516.53918319,0.2574600732530895,0.11861664968011894,2.1705222154511907,106469000.0,27411516.53918319,0.2574600732530895,0.05930832484005947,4.3410444309023815,9.829999923706055,2022-08-18,MDYG,11.520000457763672,11.520000457763672,9.789999961853027,SP400,Energy,VDE,0.9379808056770261,2.104623,0.8157898699486521,1.304,2520627.540167345,-569172.4598326549,251.909,0.6,0.062800005,1.549,0.882,988256000,0.78463995,1659398400,error,15.66129,162399120,0.88373,1163611000,0.95294,,Oil & Gas Midstream,1659398400,0.15,,,4254232576,1951455.0803346904,1093592960,0.52105,,0.83,2.718365,3.3777075,-1.0474601,1.181,0.03451,-0.37015,-0.057,2.908,3.999999523162842,-0.8350003761053534,0.13204679837951788,0.26409359675903576,-1.650408901713833,-0.18421013005134795,432780992,Equitrans Midstream Corporation,4.21,0.5175804140733516,1.1856387393316817e-07,,114521000,0.265,6848949248,1259502976,0.6,0.06103764,error,error,1.1073609927647277,0.39216502482292415,0.3658023192428735
VSH,VSH,-0.12741935277781108,-0.001621305652498628,0.8613269033232893,2022-11-11,15.927040804063862,84,-0.001621305652498628,0.8613269033232893,21.024518258750017,17.227796608194655,False,22.367389831204818,15.612108275036006,19.25298603057861,21.706722803919902,22.051831312189318,19.74631624221802,16.79924925723732,17.44080117224672,1.1527575349856505,15749400.0,3236748.3859355752,0.20551566319577733,0.08921222139155617,2.303671626937306,15749400.0,3236748.3859355752,0.20551566319577733,0.044606110695778085,4.607343253874612,21.510000228881836,2022-08-18,MDYG,22.770000457763672,22.770000457763672,22.770000457763672,SP400,Technology,VGT,0.9578322864216064,1.303959,0.8970593185158591,2.941,641307.7068069876,-73592.29319301237,31.419,0.4,0.019299999,0.219,0.206,700368000,0.20758,1655337600,error,8.141473,137696880,0.29125,887913000,0.9386,,Semiconductors,1655337600,0.1,960768000,3:2,3025203200,567715.4136139753,390632992,0.15893,0.1718,,1.6461598,0.8966115,0.10353,1.813,0.09694,0.20037001,0.054,23.306,4.850000381469727,-0.7793815235742374,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.10294068148414097,131926000,"Vishay Intertechnology, Inc.",5.81,0.5977113470578517,9.6214300881091e-10,,846705024,5.88,578243968,3374040064,0.395,0.018899523,error,9.253304,0.8394174131421889,0.9774299411917274,0.8009203358846368
FELE,FELE,-0.1276796392553965,-0.0016248515490295823,0.8610455082990148,2022-11-11,74.3401278656747,84,-0.0016248515490295823,0.8610455082990148,119.6733995206267,86.93993068257946,False,93.6406472819509,73.23799172585875,79.85593358357747,98.08067567036497,99.76580827498847,83.25419994354247,61.631191496789974,66.74259161209648,8.255804165723003,3695200.0,2225298.5799487745,0.6022132983191097,0.18570121459540817,3.242915236882897,3695200.0,2225298.5799487745,0.6022132983191097,0.09285060729770409,6.485830473765794,94.80000305175781,2022-08-18,SLY,96.94999694824219,96.94999694824219,87.69999694824219,SP600,error,error,0.9854826046923114,error,0.6969736669723569,error,111585.48408227433,-48514.515917725665,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,63070.96816454866,error,error,error,error,error,error,error,error,error,error,error,error,27.19000244140625,0.1029797005932913,error,error,error,-0.30302633302764315,error,error,error,0.7660270136365396,4.2777089005539035e-15,error,error,error,error,error,error,error,error,error,1.0983859986704663,1.262377591436245,0.9170878468760492
SNEX,SNEX,-0.13142349377496812,-0.0016759702657987985,0.8569989228131261,2022-11-11,76.94056796661877,84,-0.0016759702657987985,0.8569989228131261,98.1122276605791,96.80961634588311,False,97.44373738792473,71.66827281457115,82.03993347167969,96.7099613098211,89.02377196903738,72.6941501045227,67.36990563353828,56.36452824000803,8.164810932257337,1936900.0,287007.88777079165,0.14817899105312182,0.05777806153042368,2.564623788478894,1936900.0,287007.88777079165,0.14817899105312182,0.02888903076521184,5.129247576957788,95.87000274658203,2022-08-18,SLY,85.23999786376953,81.05000305175781,70.47000122070312,SP600,error,error,0.9880985732209265,error,0.5243908112282399,error,22601.24396393714,-20498.75603606286,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,2102.487927874281,error,error,error,error,error,error,error,error,error,error,error,error,26.889999389648438,1.8910378303351998,error,error,error,-0.47560918877176006,error,error,error,0.7970600909480411,3.230720747417314e-16,error,error,error,error,error,error,error,error,error,1.41879120403855,1.02338818034588,1.0098009134492758
BCOR,BCOR,-0.13457168245212908,-0.002577578215255616,0.7886415727047342,2022-10-14,15.836603475158594,56,-0.002577578215255616,0.7886415727047342,32.01919683333125,37.95064112947544,False,25.81411542685088,15.591514945359625,19.15366663614909,22.720115454497588,21.546869575607886,18.28699996471405,15.587217817800592,15.02713035382021,1.6299348054469194,6841900.0,3714091.3105794885,0.5428450153582322,0.2084478820927696,2.6042241826023416,6841900.0,3714091.3105794885,0.5428450153582322,0.1042239410463848,5.208448365204683,23.219999313354492,2022-08-18,SLY,21.399999618530273,21.399999618530273,18.829999923706055,SP600,Financial Services,VFH,0.9877815109456863,,0.7741917621108784,2.601,153677.06477900935,-44822.93522099065,152.036,,,0.266,0.247,84704000,0.09238,1199836800,error,7.439025,10039250,0.45784,405349000,0.97089994,,Asset Management,1199836800,9,1031875200,1:10,1063642048,108854.1295580187,25223000,0.05343,0,0.76,2.617063,1.1599896,0.02459,2.401,0.02715,0.05842,0.01,18.941,6.470001220703125,1.2411124056054224,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.22580823788912166,47247500,"Blucora, Inc.",4.2,0.8003267306650412,2.4472969739659024e-16,,171296992,3.588,592108032,916940992,0,0,error,76.25,0.9538217094971543,1.3789490861404154,1.6343945844842869
OSIS,OSIS,-0.13529990157241306,0,1,2022-08-19,77.54223186919069,0,0,1,339.85338630221753,325.5737500806336,False,98.25750091165641,79.11701136442059,90.3520664469401,101.81821337238253,99.16963511288945,86.93955005645752,78.88591952149767,74.70946500002559,6.115042528215964,1545400.0,499120.404465159,0.3229716607125398,0.09236107668201166,3.496837329262556,1545400.0,499120.404465159,0.3229716607125398,0.04618053834100583,6.993674658525112,102.1500015258789,2022-08-18,SLY,101.4000015258789,101.4000015258789,101.4000015258789,SP600,Technology,VGT,0.9884598437785473,0.721431,0.6688324556232073,1.175,72367.67169843102,-35832.32830156898,55.33,,,0.384,0.304,157347008,0.13350001,,error,14.905661,-272875,0.35637,419918000,0.94658995,,Electronic Components,,,,,1615761792,36535.34339686204,49826000,0.09837,0,,2.6124341,1.3709011,0.09119,0.567,0.05204,0.17413999,0.014,66.278,20.610000610351562,0.10917030244384936,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.3311675443767928,17043900,"OSI Systems, Inc.",8.43,0.8448979591836735,4.816833951834621e-18,,64202000,3.767,353243008,1178612992,0,0,error,15.826379,0.7628388705887437,3.3270032425414926,3.1872123858769794
ENSG,ENSG,-0.13571290902581504,0,1,2022-08-19,66.00537559372128,0,0,1,350.53667603300903,423.4328570525051,False,89.43144382870918,69.30577281437175,78.41685953776042,89.44766786951432,89.82555589602069,80.30904899597168,67.38605120600651,70.79254209592267,4.758253450024505,3619800.0,1252211.2694843065,0.34593382769332737,0.11316210960396614,3.0569757748772384,3619800.0,1252211.2694843065,0.34593382769332737,0.05658105480198307,6.113951549754477,91.23999786376953,2022-08-18,SLY,94.25,94.25,94.25,SP600,error,error,0.9950101492065351,error,0.988092697126716,error,294451.6237437614,-3548.376256238618,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,290903.2474875228,error,error,error,error,error,error,error,error,error,error,error,error,19.540000915527344,-0.4621292725485886,error,error,error,-0.011907302873283954,error,error,error,0.6832861694133727,2.676244232763584e-12,error,error,error,error,error,error,error,error,error,0.7343372524693222,3.8419189416947974,4.640868774292748
VMI,VMI,-0.13669717564162545,-0.0017483478580709866,0.8513016259118242,2022-11-11,221.63786400069037,84,-0.0017483478580709866,0.8513016259118242,2298.190401721452,2419.200345485818,False,283.76485008021285,217.02933924654565,246.31133382161457,294.013684121199,277.58293430509616,241.89429306030274,198.60898352203012,206.20565181550933,17.844320622396708,1912300.0,480284.7411648772,0.25115554105782417,0.07179541497850873,3.498211426635046,1912300.0,480284.7411648772,0.25115554105782417,0.03589770748925437,6.996422853270092,288.55999755859375,2022-08-18,MDYG,277.0,277.0,265.0899963378906,SP400,Industrials,VIS,0.9737089478661728,1.085568,0.9949918483798655,2.235,83579.3152639087,-420.68473609129813,74.551,2.2,0.0088,0.221,0.225,479513984,0.12144,1655942400,error,17.636871,43257248,0.25653,905304000,1.00009,,Conglomerates,1655942400,0.55,865209600,2:1,5382407168,83158.63052781741,63772000,0.096999995,0.2085,1.93,3.4657555,1.3631828,0.05494,1.183,0.06763,0.15319,0.269,185.825,76.71000671386719,0.6073522651571918,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.005008151620134502,21311400,"Valmont Industries, Inc.",3.99,0.5667619908995293,6.4207001496821265e-09,,154579008,7.253,1157891968,3948411904,2.1,0.008377882,error,25.080437,0.9126846552194058,7.964341631430709,8.383699632498734
